Seconds,Dryer_low_heat_1,Dryer_low_heat_2,Dryer_low_heat_3,Dryer_air_fluff,Dryer_extra_low_heat,Dryer_delicate,Dryer_cotton_cycle,Dryer_permanent_press,Dryer_high_heat_1,Dryer_high_heat_2
43.2,1.926342273,5.424736544,5.383251343,0.186037617,2.749709525,5.393306394,2.565551564,1.953690345,5.23460599,5.256349291
43.4,1.930282273,5.437536544,5.378001343,0.182426617,2.807149525,5.398566394,2.576711564,1.957960345,5.24707599,5.246169291
43.6,1.933242273,5.445086544,5.366841343,0.173233617,2.800589525,5.402176394,2.587541564,1.952710345,5.24149599,5.250439291
43.8,1.933562273,5.421126544,5.354361343,0.177829617,2.772029525,5.406776394,2.582291564,1.945480345,5.24806599,5.271459291
44,1.932252273,5.417516544,5.353371343,0.183739617,2.782209525,5.417606394,2.578681564,1.946140345,5.25856599,5.291159291
44.2,1.927002273,5.425396544,5.363551343,0.187678617,2.733299525,5.401516394,2.585251564,1.954350345,5.22607599,5.267509291
44.4,1.927982273,5.425726544,5.382931343,0.184724617,2.754309525,5.386416394,2.589191564,1.955330345,5.23591599,5.242889291
44.6,1.931272273,5.446406544,5.377671343,0.172905617,2.794679525,5.386086394,2.586561564,1.948440345,5.26053599,5.235339291
44.8,1.932582273,5.425066544,5.361251343,0.179471617,2.792379525,5.406446394,2.570471564,1.947450345,5.26316599,5.244199291
45,1.929302273,5.419816544,5.350751343,0.186365617,2.773019525,5.411366394,2.578351564,1.949090345,5.26447599,5.272769291
45.2,1.922402273,5.436886544,5.372421343,0.189648617,2.765139525,5.404146394,2.587221564,1.957630345,5.25528599,5.285899291
45.4,1.924372273,5.436556544,5.386871343,0.182426617,2.736909525,5.374596394,2.595751564,1.953690345,5.23559599,5.260619291
45.6,1.930282273,5.435896544,5.395081343,0.163384617,2.770719525,5.370986394,2.584591564,1.950740345,5.25889599,5.247489291
45.8,1.930942273,5.454606544,5.376361343,0.172905617,2.803539525,5.399876394,2.563581564,1.953690345,5.26939599,5.252409291
46,1.932252273,5.424736544,5.360931343,0.184724617,2.787789525,5.420236394,2.565551564,1.955660345,5.25068599,5.262259291
46.2,1.932582273,5.428016544,5.363881343,0.191946617,2.763499525,5.413666394,2.583281564,1.958620345,5.22508599,5.279009291
46.4,1.929952273,5.447056544,5.382931343,0.182754617,2.752339525,5.387726394,2.590171564,1.951060345,5.21983599,5.275399291
46.6,1.933242273,5.431636544,5.389491343,0.165025617,2.741509525,5.388716394,2.578351564,1.947450345,5.21195599,5.261929291
46.8,1.930282273,5.431306544,5.378331343,0.176516617,2.773669525,5.380506394,2.560951564,1.950410345,5.26710599,5.253719291
47,1.930612273,5.442796544,5.383251343,0.188335617,2.794679525,5.386746394,2.562271564,1.959270345,5.27760599,5.256679291
47.2,1.927002273,5.432286544,5.373731343,0.195229617,2.779249525,5.406446394,2.578681564,1.960910345,5.24149599,5.283279291
47.4,1.931272273,5.427036544,5.371111343,0.183410617,2.759559525,5.393636394,2.588861564,1.953030345,5.22377599,5.277369291
47.6,1.936852273,5.454936544,5.393111343,0.163712617,2.766779525,5.392986394,2.577371564,1.947120345,5.22574599,5.262589291
47.8,1.933562273,5.437866544,5.387191343,0.172905617,2.764479525,5.412686394,2.561941564,1.955000345,5.24806599,5.268499291
48,1.934222273,5.423756544,5.370121343,0.188007617,2.784509525,5.407756394,2.563251564,1.959930345,5.28745599,5.252079291
48.2,1.931592273,5.447386544,5.387191343,0.192603617,2.784179525,5.385096394,2.582951564,1.955660345,5.26710599,5.258979291
48.4,1.934552273,5.440166544,5.378001343,0.180784617,2.754639525,5.379846394,2.590831564,1.945160345,5.21852599,5.274739291
48.6,1.934222273,5.428016544,5.377021343,0.171592617,2.745119525,5.385426394,2.579011564,1.948110345,5.21819599,5.267839291
48.8,1.933562273,5.456906544,5.390481343,0.179142617,2.760219525,5.389366394,2.570141564,1.955660345,5.21261599,5.254709291
49,1.930612273,5.432616544,5.378661343,0.182426617,2.760219525,5.423186394,2.574081564,1.961240345,5.25462599,5.277689291
49.2,1.932582273,5.416856544,5.372091343,0.191290617,2.789759525,5.398896394,2.585251564,1.955330345,5.28449599,5.269489291
49.4,1.933242273,5.450996544,5.400991343,0.172248617,2.771379525,5.378536394,2.588861564,1.951060345,5.24674599,5.273099291
49.6,1.930942273,5.446076544,5.392451343,0.176188617,2.748069525,5.381816394,2.578021564,1.954350345,5.21162599,5.276709291
49.8,1.929952273,5.439176544,5.372751343,0.185709617,2.760549525,5.389036394,2.566531564,1.962560345,5.22968599,5.270799291
50,1.930282273,5.459206544,5.365521343,0.196543617,2.763169525,5.398896394,2.574741564,1.963540345,5.23887599,5.263579291
50.2,1.936192273,5.418826544,5.367491343,0.186365617,2.766779525,5.419576394,2.587221564,1.952050345,5.27136599,5.287539291
50.4,1.937832273,5.419156544,5.375371343,0.166667617,2.796979525,5.418266394,2.586231564,1.949750345,5.28088599,5.275399291
50.6,1.933242273,5.441806544,5.413791343,0.169293617,2.764159525,5.378536394,2.574741564,1.957300345,5.23493599,5.275399291
50.8,1.927002273,5.448376544,5.386541343,0.188663617,2.742819525,5.379516394,2.574411564,1.964200345,5.20867599,5.272769291
51,1.927332273,5.439176544,5.376361343,0.197856617,2.782209525,5.397246394,2.581311564,1.959930345,5.24904599,5.266529291
51.2,1.932252273,5.442136544,5.388181343,0.183410617,2.760869525,5.401186394,2.587221564,1.949090345,5.24806599,5.273749291
51.4,1.933892273,5.419816544,5.398691343,0.165682617,2.774659525,5.400866394,2.580321564,1.949750345,5.25987599,5.304289291
51.6,1.934222273,5.437536544,5.393111343,0.172905617,2.791069525,5.377216394,2.576051564,1.960910345,5.25790599,5.285249291
51.8,1.930942273,5.454276544,5.401311343,0.188992617,2.753319525,5.381486394,2.579341564,1.964850345,5.22771599,5.272769291
52,1.927662273,5.450666544,5.382601343,0.194244617,2.741839525,5.383456394,2.588201564,1.957300345,5.22213599,5.267509291
52.2,1.932582273,5.453296544,5.375051343,0.183410617,2.783519525,5.395606394,2.585571564,1.951060345,5.27891599,5.268829291
52.4,1.935532273,5.432616544,5.376361343,0.178158617,2.760549525,5.390026394,2.573101564,1.961570345,5.26644599,5.281959291
52.6,1.933562273,5.427366544,5.386871343,0.182426617,2.774659525,5.392656394,2.571131564,1.964520345,5.24904599,5.296079291
52.8,1.931272273,5.462156544,5.380631343,0.192603617,2.781219525,5.387396394,2.576711564,1.960910345,5.23887599,5.269809291
53,1.930612273,5.458876544,5.403941343,0.190961617,2.753319525,5.381486394,2.591811564,1.956650345,5.22836599,5.272439291
53.2,1.931272273,5.444756544,5.394751343,0.179799617,2.750699525,5.390026394,2.585251564,1.952710345,5.25331599,5.274739291
53.4,1.928642273,5.427366544,5.393111343,0.177501617,2.780899525,5.393306394,2.573431564,1.960590345,5.29532599,5.287219291
53.6,1.930612273,5.419486544,5.382931343,0.182754617,2.766779525,5.391016394,2.568171564,1.963540345,5.25725599,5.286889291
53.8,1.926342273,5.432616544,5.383581343,0.184724617,2.767109525,5.391996394,2.580321564,1.958940345,5.24609599,5.287869291
54,1.927002273,5.461506544,5.388511343,0.181769617,2.766449525,5.405786394,2.592471564,1.949420345,5.24313599,5.283929291
54.2,1.932912273,5.461506544,5.403611343,0.177501617,2.750369525,5.403486394,2.584261564,1.958620345,5.26020599,5.276049291
54.4,1.934552273,5.432286544,5.399021343,0.180127617,2.755619525,5.384446394,2.567191564,1.964200345,5.28548599,5.268169291
54.6,1.929302273,5.424086544,5.388181343,0.186365617,2.782869525,5.377546394,2.567191564,1.962560345,5.28777599,5.277369291
54.8,1.928972273,5.418176544,5.378001343,0.187022617,2.771709525,5.384776394,2.580981564,1.952710345,5.24806599,5.278349291
55,1.927982273,5.440826544,5.385881343,0.179142617,2.771379525,5.382146394,2.590171564,1.951060345,5.25003599,5.276709291
55.2,1.932582273,5.470696544,5.394751343,0.174218617,2.770719525,5.404476394,2.578351564,1.957300345,5.27103599,5.284919291
55.4,1.927982273,5.449356544,5.394751343,0.181441617,2.762839525,5.382146394,2.564561564,1.962230345,5.28646599,5.277039291
55.6,1.929302273,5.412266544,5.410511343,0.185380617,2.756279525,5.373276394,2.569161564,1.960260345,5.29335599,5.263899291
55.8,1.934222273,5.432946544,5.384571343,0.184724617,2.778929525,5.379516394,2.581311564,1.949420345,5.26119599,5.262589291
56,1.931272273,5.421456544,5.371761343,0.178814617,2.760549525,5.402176394,2.589511564,1.953360345,5.23690599,5.280649291
56.2,1.932582273,5.443116544,5.387851343,0.181769617,2.759229525,5.392656394,2.574081564,1.957300345,5.27333599,5.292799291
56.4,1.927982273,5.468066544,5.401971343,0.184067617,2.765799525,5.444536394,2.575731564,1.960260345,5.29992599,5.308559291
56.6,1.927982273,5.443446544,5.398691343,0.185380617,2.756279525,5.380506394,2.581311564,1.951390345,5.29303599,5.283929291
56.8,1.929622273,5.421456544,5.404931343,0.178486617,2.770059525,5.374266394,2.591811564,1.944500345,5.27366599,5.258979291
57,1.935862273,5.448376544,5.374061343,0.177829617,2.771379525,5.385756394,2.585901564,1.949420345,5.24346599,5.264889291
57.2,1.933562273,5.440166544,5.367171343,0.184067617,2.777939525,5.394626394,2.571461564,1.958290345,5.23690599,5.281629291
57.4,1.928972273,5.447716544,5.385551343,0.189648617,2.781219525,5.388716394,2.572771564,1.960910345,5.30386599,5.290169291
57.6,1.927332273,5.452636544,5.395731343,0.185380617,2.775969525,5.416626394,2.584261564,1.952710345,5.31535599,5.303629291
57.8,1.931272273,5.430976544,5.384901343,0.170607617,2.758579525,5.404806394,2.593781564,1.950410345,5.27727599,5.270139291
58,1.934222273,5.419486544,5.395731343,0.175531617,2.776299525,5.402176394,2.583931564,1.950080345,5.26841599,5.253399291
58.2,1.932252273,5.453626544,5.381611343,0.186365617,2.756609525,5.400206394,2.571131564,1.955330345,5.25068599,5.266199291
58.4,1.928312273,5.443116544,5.375701343,0.194573617,2.766449525,5.394296394,2.575731564,1.957960345,5.27826599,5.282619291
58.6,1.929302273,5.441146544,5.387521343,0.182754617,2.787789525,5.396596394,2.588201564,1.952710345,5.33504599,5.285249291
58.8,1.933242273,5.438196544,5.376691343,0.176188617,2.760869525,5.415966394,2.590501564,1.946800345,5.30648599,5.298709291
59,1.934882273,5.427696544,5.367821343,0.177501617,2.763829525,5.407096394,2.578351564,1.948770345,5.26480599,5.272439291
59.2,1.930612273,5.428676544,5.389161343,0.187350617,2.775639525,5.391016394,2.572111564,1.954680345,5.26381599,5.262919291
59.4,1.928642273,5.456246544,5.368481343,0.189320617,2.755289525,5.376236394,2.579991564,1.956320345,5.26677599,5.269809291
59.6,1.929952273,5.442136544,5.363221343,0.183739617,2.759559525,5.380836394,2.589511564,1.954350345,5.30156599,5.283279291
59.8,1.932912273,1.661516544,5.356991343,0.176516617,2.801249525,5.393306394,2.585251564,1.949420345,2.54208599,5.279009291
60,1.931922273,0.378438544,5.365851343,0.178158617,0.542982525,5.404476394,2.574081564,1.950410345,0.40297199,5.289189291
60.2,1.925692273,0.326577544,5.368481343,0.186365617,0.323064525,5.402506394,2.579341564,1.954020345,0.29957799,5.270799291
60.4,1.927662273,0.322310544,5.389821343,0.186365617,0.321423525,5.381156394,2.590171564,1.957300345,0.32058499,5.272769291
60.6,1.929302273,0.330516544,5.372421343,0.178486617,0.289256525,5.371966394,2.596741564,1.950410345,0.32025699,5.287539291
60.8,1.930282273,0.316073544,5.362901343,0.177501617,0.294179525,5.392656394,2.582951564,1.949750345,0.32419599,5.279339291
61,1.925032273,0.303272544,5.364211343,0.180456617,0.325690525,5.438296394,2.568831564,1.952710345,0.32846299,5.266859291
61.2,1.924042273,0.305898544,5.367171343,0.187350617,0.316827525,5.408086394,2.571791564,1.953690345,0.29169999,5.292139291
61.4,1.928312273,0.319027544,5.357971343,0.185709617,0.302385525,5.402176394,2.589191564,1.949750345,0.28250999,5.273099291
61.6,1.931592273,0.321981544,5.369791343,0.173561617,0.315843525,5.385426394,2.595751564,1.947450345,0.33568399,5.278679291
61.8,1.932252273,0.319684544,5.351081343,0.173233617,0.279080525,5.387066394,2.585901564,1.948110345,0.31894399,5.267189291
62,1.926672273,0.295066544,5.350421343,0.180127617,0.298774525,5.413336394,2.571461564,1.953030345,0.31205099,5.263579291
62.2,1.923392273,0.305241544,5.346811343,0.190305617,0.336521525,5.407756394,2.581631564,1.957960345,0.31566099,5.271129291
62.4,1.927662273,0.315088544,5.353371343,0.187350617,0.327659525,5.391996394,2.592141564,1.955000345,0.29760799,5.277689291
62.6,1.931922273,0.324279544,5.345171343,0.165025617,0.298118525,5.391336394,2.590831564,1.947450345,0.30614299,5.284589291
62.8,1.932582273,0.332157544,5.348121343,0.171592617,0.307637525,5.386416394,2.576051564,1.952710345,0.34356099,5.278679291
63,1.923722273,0.167054544,5.342871343,0.177501617,0.228860525,5.401516394,2.577041564,1.953360345,0.16861199,5.251099291
63.2,1.924042273,0.157535544,5.340901343,0.188992617,0.154022525,5.411366394,2.583601564,1.955000345,0.15515399,5.254049291
63.4,1.931592273,0.156222544,5.340901343,0.196871617,0.151725525,5.405786394,2.591161564,1.950740345,0.15351299,5.266859291
63.6,1.934552273,0.156550544,5.347791343,0.180784617,0.151068525,5.389036394,2.584261564,1.947450345,0.15318499,5.273429291
63.8,1.928642273,0.156222544,5.339261343,0.169622617,0.151725525,5.417276394,2.583931564,1.948770345,0.15318499,5.279659291
64,1.921422273,0.155894544,5.332361343,0.169950617,0.151068525,5.416296394,2.580981564,1.951720345,0.15351299,5.263579291
64.2,1.922072273,0.156550544,5.341881343,0.184067617,0.151396525,5.403156394,2.589191564,1.953690345,0.15252799,5.257339291
64.4,1.928972273,0.155894544,5.339581343,0.193260617,0.151396525,5.401516394,2.585251564,1.952380345,0.15252799,5.265869291
64.6,1.929622273,0.156222544,5.333021343,0.185052617,0.151068525,5.390356394,2.581311564,1.952050345,0.15318499,5.289189291
64.8,1.924702273,0.156550544,5.346811343,0.173890617,0.152381525,5.393636394,2.579991564,1.952380345,0.15219999,5.289839291
65,1.922072273,0.156550544,5.342211343,0.175859617,0.151725525,5.435006394,2.584591564,1.951720345,0.15285599,5.287869291
65.2,1.924042273,0.156550544,5.338601343,0.185380617,0.151725525,5.430086394,2.592801564,1.955330345,0.15351299,5.271129291
65.4,1.929622273,0.155566544,5.361581343,0.190633617,0.151068525,5.396596394,2.582951564,1.953360345,0.15318499,5.271779291
65.6,1.927332273,0.155894544,5.351081343,0.183082617,0.151725525,5.393306394,2.573761564,1.954680345,0.15285599,5.289509291
65.8,1.922072273,0.154909544,5.333341343,0.174546617,0.149755525,5.387726394,2.574741564,1.948440345,0.15219999,5.291809291
66,1.922402273,0.155566544,5.349111343,0.163712617,0.151396525,5.401846394,2.580651564,1.947780345,0.15219999,5.282949291
66.2,1.924372273,4.103256544,5.361581343,0.186365617,0.151068525,5.425486394,2.592141564,1.949750345,3.77461599,5.281309291
66.4,1.928312273,0.617722544,5.353371343,0.187350617,3.872939525,5.409726394,2.582951564,1.951720345,0.85790699,5.268499291
66.6,1.924702273,0.402071544,5.365201343,0.181112617,0.434336525,5.391336394,2.572441564,1.955660345,0.38557599,5.274409291
66.8,1.923722273,0.338393544,5.342871343,0.173561617,0.356544525,5.391016394,2.571461564,1.952050345,0.33502699,5.287219291
67,1.926012273,0.302615544,5.337611343,0.178158617,0.325033525,5.404476394,2.586231564,1.950740345,0.29629499,5.271459291
67.2,1.928972273,0.277670544,5.350421343,0.186037617,0.285645525,5.426806394,2.589841564,1.953690345,0.28776099,5.258979291
67.4,1.928972273,4.339916544,5.361581343,0.185052617,0.334552525,5.423516394,2.583931564,1.956650345,3.57274599,5.282289291
67.6,1.920102273,5.503186544,5.366511343,0.180456617,2.676849525,5.404476394,2.579011564,1.959270345,5.31469599,5.272439291
67.8,1.921422273,5.563586544,5.353371343,0.176844617,2.854089525,5.399216394,2.581631564,1.952380345,5.37049599,5.273749291
68,1.926012273,5.523206544,5.355021343,0.181441617,2.835709525,5.398236394,2.590501564,1.949750345,5.36228599,5.272439291
68.2,1.930942273,5.499576544,5.359941343,0.183082617,2.813059525,5.422866394,2.593781564,1.948770345,5.32913599,5.264559291
68.4,1.927662273,5.519926544,5.365851343,0.180784617,2.803539525,5.418266394,2.582291564,1.951060345,5.34686599,5.263899291
68.6,1.920762273,5.521236544,5.368151343,0.179799617,2.856389525,5.413666394,2.579991564,1.955660345,5.38953599,5.290829291
68.8,1.919122273,5.532726544,5.357311343,0.183410617,2.884289525,5.418266394,2.586561564,1.947120345,5.36130599,5.275399291
69,1.929302273,5.516646544,5.376031343,0.185052617,2.833409525,5.402506394,2.596411564,1.949750345,5.33799599,5.264229291
69.2,1.929952273,5.474306544,5.364871343,0.182426617,2.799929525,5.398236394,2.590171564,1.950410345,5.32683599,5.251429291
69.4,1.923392273,5.468396544,5.363881343,0.171592617,2.794029525,5.409396394,2.577041564,1.954680345,5.31338599,5.255369291
69.6,1.917812273,5.520586544,5.374391343,0.174875617,2.820279525,5.415966394,2.577701564,1.952710345,5.33241599,5.263579291
69.8,1.921422273,5.500236544,5.370121343,0.182754617,2.845559525,5.405786394,2.590171564,1.953360345,5.35342599,5.290169291
70,1.928642273,5.492356544,5.366181343,0.187350617,2.851469525,5.429426394,2.595101564,1.956320345,5.31108599,5.265869291
70.2,1.932252273,5.481196544,5.395401343,0.183082617,2.796979525,5.410716394,2.586561564,1.956650345,5.28909599,5.251429291
70.4,1.925692273,5.448046544,5.394091343,0.173890617,2.780899525,5.396266394,2.577701564,1.952710345,5.29697599,5.243869291
70.6,1.920432273,5.461826544,5.384241343,0.174218617,2.807149525,5.402506394,2.578021564,1.952710345,5.31633599,5.251429291
70.8,1.924702273,5.501546544,5.383251343,0.184067617,2.827829525,5.411366394,2.587541564,1.949420345,5.32716599,5.264559291
71,1.929622273,5.475286544,5.383251343,0.188992617,2.826519525,5.416626394,2.585571564,1.953360345,5.31764599,5.256019291
71.2,1.927332273,5.452636544,5.382271343,0.182754617,2.807809525,5.441576394,2.586561564,1.955330345,5.27530599,5.241579291
71.4,1.921752273,5.446076544,5.408871343,0.171592617,2.759889525,5.415966394,2.571791564,1.951390345,5.24806599,5.241899291
71.6,1.916162273,5.435896544,5.400331343,0.175531617,2.768749525,5.403816394,2.579341564,1.949420345,5.30878599,5.232049291
71.8,1.927002273,5.473976544,5.383251343,0.185709617,2.828159525,5.415636394,2.591811564,1.953360345,5.30255599,5.254709291
72,1.930282273,5.484146544,5.371431343,0.192931617,2.820609525,5.428116394,2.592141564,1.955000345,5.29631599,5.254379291
72.2,1.923722273,5.447716544,5.387191343,0.182097617,2.790739525,5.426806394,2.585571564,1.955660345,5.27727599,5.246169291
72.4,1.923392273,5.424406544,5.398031343,0.171592617,2.773019525,5.443546394,2.578351564,1.950080345,5.25528599,5.238619291
