Seconds,SmallBurner_Low_1,SmallBurner_Low_2,SmallBurner_Med_1,SmallBurner_Med_2,SmallBurner_High_1,SmallBurner_High_2,LargeBurner_Low_2,H1_AllBurners_High,AllBurners_High_2,WarmingZone_1,WarmingZone_2,Oven_Preheat_1,Oven_325F_1,Oven_350F_1,Oven_350F_Convect_1,Oven_Broil_1
37.8,0,0,1.16232,0,1.13408,1.16603,0,8.03896,8.13808,0.0976314,0.103194,3.5215,3.40988,3.36884,3.38624,3.40923
38,0,0,1.15904,0,1.13376,1.16603,0,8.03928,8.13907,0.0969748,0.102866,3.52019,3.41021,3.37016,3.38756,3.41021
38.2,0,0,1.15739,0,1.13507,1.16603,0,8.03928,8.13808,0.0973031,0.102209,3.51822,3.41054,3.36983,3.38887,3.41087
38.4,0,0,1.1551,0,1.13474,1.16603,0,8.03961,8.1348,0.0986163,0.102209,3.51789,3.40857,3.3695,3.38953,3.41185
38.6,0,0,1.15345,0,1.13507,1.16668,0,8.04027,8.13152,0.098288,0.102537,3.51855,3.41021,3.37114,3.39018,3.41251
38.8,0,0,1.15181,0,1.13441,1.16701,0,8.04322,8.13119,0.0976314,0.103194,3.52019,3.41021,3.37147,3.39084,3.41251
39,0,0,1.15083,0,1.13441,1.1657,0,8.04454,8.12988,0.0979597,0.103194,3.51822,3.40955,3.37147,3.39248,3.4112
39.2,0,0,1.15017,0,1.13441,1.1657,0,8.0406,8.12988,0.098288,0.102209,3.51691,3.40758,3.3718,3.39215,3.41054
39.4,0,0,1.14951,0,1.13408,1.16504,0,8.04355,8.12791,0.0976314,0.102866,3.51691,3.40824,3.37278,3.39183,3.41054
39.6,0,0,1.14853,0,1.13376,1.16603,0,8.04881,8.12463,0.0979597,0.103522,3.51658,3.40758,3.37311,3.39248,3.4089
39.8,0,0,1.14722,0,1.13441,1.16635,0,8.05176,8.12036,0.0986163,0.103194,3.51592,3.40824,3.37246,3.39314,3.40923
40,0,0,1.14754,0,1.13408,1.16701,0,8.05242,8.14333,0.0976314,0.102866,3.51592,3.40758,3.37213,3.39412,3.41021
40.2,0,0,1.14722,0,1.13441,1.16668,0,8.05406,8.11839,0.0979597,0.102537,3.5156,3.40791,3.37081,3.39248,3.40988
40.4,0,0,1.14623,0,1.13474,1.16734,0,8.05504,8.11905,0.0979597,0.102209,3.51428,3.40726,3.37213,3.39314,3.41087
40.6,0,0,1.1459,0,1.13408,1.16734,0,8.05701,8.11905,0.0986163,0.102866,3.51428,3.40857,3.37311,3.39478,3.41087
40.8,0,0,1.14492,0,1.13376,1.16734,0,8.05668,8.12036,0.0992729,0.102537,3.51297,3.40726,3.37213,3.39478,3.40857
41,0,0,1.14492,0,1.13376,1.16734,0,8.058,8.12069,0.0979597,0.103522,3.51067,3.40857,3.37213,3.39511,3.41054
41.2,0,0,1.14525,0,1.13376,1.16504,0,8.0603,8.122,0.0979597,0.102537,3.50772,3.4089,3.37213,3.39544,3.41054
41.4,0,0,1.14492,0,1.13376,1.16635,0,8.06194,8.12266,0.0986163,0.101224,3.5087,3.4089,3.37311,3.39576,3.41021
41.6,0,0,1.14492,0,1.13441,1.168,2.88664,8.06227,8.12069,0.0986163,0.103194,3.51001,3.40824,3.37508,3.39576,3.40955
41.8,0,0,0.0457595,0,1.13376,1.16767,2.98346,8.06686,8.11872,0.0986163,0.102537,3.50936,3.40955,3.3741,3.39675,3.4089
42,0,0,0,0.805163,1.13376,1.16767,2.9792,8.0685,8.11937,0.0986163,0.101881,3.50804,3.40955,3.37344,3.39675,3.40463
42.2,0,0,0,1.17128,1.13408,1.16734,2.97526,8.06817,8.11773,0.0973031,0.101553,3.50837,3.40791,3.37475,3.39773,3.40824
42.4,0,0,0,1.17982,1.13507,1.16767,2.96147,8.06752,8.11806,0.0986163,0.102209,3.5087,3.40791,3.37344,3.39708,3.40824
42.6,0,0,0,1.17982,1.13474,1.168,2.95721,8.06621,8.11806,0.0992729,0.102866,3.50739,3.4066,3.37639,3.39609,3.40693
42.8,0,0,0,1.17817,1.13507,1.16865,2.94769,8.06588,8.11511,0.0992729,0.102537,3.5087,3.40627,3.37738,3.39445,3.40594
43,0,0,0,1.17588,1.13474,1.16767,2.92931,8.06752,8.1092,0.0986163,0.102209,3.50542,3.40726,3.37836,3.39478,3.40791
43.2,0,0,0,1.17489,1.13474,1.16734,2.92701,8.07015,8.10789,0.098288,0.101224,3.50509,3.40791,3.37804,3.39576,3.40758
43.4,0,0,0,1.17325,1.13605,1.16832,2.9211,8.07376,8.10789,0.0986163,0.101881,3.50378,3.40824,3.37738,3.39576,3.40561
43.6,0,0,0,1.17226,1.1354,1.168,2.91257,8.07474,8.10559,0.0989446,0.102209,3.50443,3.40824,3.37771,3.39642,3.40561
43.8,0,0,0,1.17128,1.13573,1.16767,1.3413,8.0754,8.10427,0.098288,0.102209,3.50148,3.40923,3.37935,3.39642,3.4066
44,0,0,0,1.17128,1.13441,1.16668,0.0611795,8.07605,8.10034,0.098288,0.102209,3.50049,3.40923,3.37902,3.39773,3.40397
44.2,0,0,0,1.16997,1.13343,1.16635,0.015883,8.08098,8.09837,0.0986163,0.101224,3.50082,3.4089,3.38033,3.39708,3.40463
44.4,0,0,0,1.16865,1.13441,1.16767,0.010303,8.08492,8.09771,0.0986163,0.101224,3.50017,3.40726,3.38066,3.39773,3.40529
44.6,0,0,0,1.168,1.13441,1.16865,0,8.08623,8.09443,0.0989446,0.101881,3.50148,3.40463,3.38165,3.39773,3.40496
44.8,0,0,0,1.16734,1.13474,1.16997,0,8.08787,8.09377,0.0986163,0.101881,3.50017,3.40364,3.38329,3.39905,3.40561
45,0,0,0,1.16603,1.13573,1.16964,0,8.09083,8.09869,0.0979597,0.102209,3.50082,3.40266,3.38395,3.55992,3.42466
45.2,0,0,0,1.16537,1.13704,1.16931,0,8.0928,8.10296,0.098288,0.101881,3.50115,3.40266,3.38427,3.50706,3.40824
45.4,0,0,0,1.16537,1.13704,1.16997,0,8.09575,8.10427,0.098288,0.101553,3.50082,3.40299,3.38493,3.50476,3.40496
45.6,0,0,0,1.16471,1.1377,1.16997,0,8.09378,8.10198,0.0986163,0.101224,3.50049,3.40036,3.38263,3.50181,3.41054
45.8,0,0,0,1.16537,1.1377,1.17062,0,8.09542,8.10427,0.098288,0.101553,3.49951,3.40069,3.38329,3.50082,3.40824
46,0,0,0,1.16504,1.13835,1.17029,0,8.09739,8.10329,0.0979597,0.101881,3.4982,3.4043,3.38624,3.49984,3.4066
46.2,0,0,0,1.16307,1.13638,1.16865,0,8.09707,8.09607,0.0979597,0.100568,3.49885,3.40758,3.38559,3.50049,3.40824
46.4,0,0,0,0.360571,1.13605,1.168,0,8.09247,8.09279,0.098288,0.100568,3.49721,3.40726,3.38723,3.49984,3.40758
46.6,0,0,0,0.0161261,1.13573,1.16865,0,8.0882,8.09016,0.098288,0.101224,3.49524,3.40693,3.38821,3.50082,3.40758
46.8,0,0,0,0,1.13605,1.16931,0,8.09083,8.0918,0.0992729,0.102209,3.4959,3.40529,3.38887,3.49918,3.4066
47,0,0,0,0,1.13638,1.16997,0,8.0928,8.08918,0.098288,0.101881,3.49393,3.40627,3.3892,3.49984,3.40167
47.2,0,0,0,0,1.13573,1.16931,0,8.0905,8.08688,0.098288,0.100896,3.49458,3.40529,3.38986,3.49951,3.40594
47.4,0,0,0,0,1.13671,1.16865,0,8.0882,8.08524,0.0986163,0.101553,3.4936,3.40561,3.39183,3.49754,3.4089
47.6,0,0,0,0,1.13737,1.16832,0,8.08919,8.08228,0.0989446,0.101553,3.49327,3.40693,3.39084,3.49655,3.40824
47.8,0,0,0,0,1.13704,1.16865,0,8.08984,8.08458,0.0979597,0.102209,3.49163,3.40594,3.39281,3.49623,3.40529
48,0,0,0,0,1.13704,1.16865,0,8.08131,8.08622,0.098288,0.101881,3.49032,3.40726,3.39248,3.49524,3.40758
48.2,0,0,0,0,1.1377,1.16668,0,8.08393,8.08688,0.0973031,0.101881,3.48933,3.40791,3.39445,3.49426,3.40824
48.4,0,0,0,0,1.13868,1.168,0,8.08886,8.08918,0.098288,0.101224,3.489,3.40791,3.39478,3.4936,3.40726
48.6,0,0,0,0,1.13967,1.16865,0,8.09148,8.09049,0.0986163,0.101553,3.48703,3.41021,3.39511,3.49393,3.40758
48.8,0,0,0,0,1.13967,1.17029,0,8.08886,8.08885,0.0986163,0.101553,3.48736,3.41218,3.39314,3.49229,3.40693
49,0,0,0,0,1.13967,1.16964,0,8.09017,8.08852,0.098288,0.101224,3.48539,3.41218,3.39412,3.48999,3.40726
49.2,0,0,0,0,1.13967,1.16898,0,8.0905,8.08524,0.0979597,0.101553,3.48408,3.41284,3.39576,3.48441,3.40726
49.4,0,0,0,0,1.14032,1.16931,0,8.08984,8.08589,0.0986163,0.10024,3.48178,3.41415,3.39576,3.48638,3.40529
49.6,0,0,0,0,1.14065,1.17062,0,8.08722,8.08491,0.0986163,0.101881,3.48244,3.41448,3.39642,3.48736,3.4089
49.8,0,0,0,0,1.14131,1.17062,0,8.08656,8.08425,0.0979597,0.101881,3.48178,3.41481,3.39576,3.48966,3.40857
50,0,0,0,0,1.13999,1.16964,0,8.08328,8.08557,0.0973031,0.101224,3.48047,3.41481,3.39576,0.578924,3.40923
50.2,0,0,0,0,1.13934,1.16997,0,8.08164,8.0895,0.0979597,0.100568,3.47915,3.41678,3.39741,0.0428048,3.40955
50.4,0,0,1.01721,0,1.13901,1.16931,0,8.07934,8.09213,0.098288,0.10024,3.47784,3.41743,3.39905,0,3.4089
50.6,0,0,1.16199,0,1.14065,1.17062,0,8.07638,8.09279,0.0986163,0.101224,3.47686,3.41875,3.39773,0,3.41152
50.8,0,0,1.16133,0,1.14098,1.17161,0,8.07408,8.09049,0.0989446,0.100896,3.47587,3.41875,3.40135,0,3.40923
51,0,0,1.15707,0,1.14131,1.17062,0,8.07507,8.08688,0.098288,0.100568,3.47226,3.42039,3.40167,0,3.40923
51.2,0,0,1.1551,0,1.14131,1.168,0,8.0731,8.08392,0.0979597,0.100896,3.47029,3.42072,3.40266,0,3.4089
51.4,0,0,1.15116,0,1.14295,1.16865,0,8.06982,8.08392,0.0973031,0.100568,3.46865,3.41875,3.40299,0,3.40791
51.6,0,0,1.14754,0,1.14393,1.16865,0,8.06653,8.08458,0.0979597,0.100568,3.46733,3.4194,3.40397,0,3.40791
51.8,0,0,1.14525,0,1.14328,1.16898,0,8.06358,8.08655,0.0979597,0.101224,3.46536,3.6177,3.40397,0,3.40758
52,0,0,1.14328,0,1.14131,1.16865,0,8.06095,8.08622,0.0979597,0.101224,3.4391,3.41218,3.402,0,3.41218
52.2,0,0,1.14295,0,1.14098,1.16701,0,8.06128,8.08294,0.0976314,0.100568,3.35637,3.39938,3.40364,0,3.41251
52.4,0,0,1.14164,0,1.14196,1.16701,0,8.05767,8.07999,0.0979597,0.100568,3.35112,3.39773,3.4043,0,3.41218
52.6,0,0,1.14065,0,1.14229,1.168,0,8.05439,8.08097,0.0979597,0.10024,3.35046,3.39905,3.40496,0,3.40988
52.8,0,0,1.13999,0,1.14262,1.16767,0,8.05307,8.08261,0.098288,0.101224,3.34947,3.39938,3.40496,0,3.41284
53,0,0,1.13868,0,1.14196,1.16734,0,8.05242,8.0813,0.098288,0.100568,3.34783,3.39839,3.40758,0,3.41284
53.2,0,0,1.13802,0,1.14328,1.16734,0,8.05176,8.08195,0.0976314,0.100896,3.34652,3.39741,3.40791,0,3.41284
53.4,0,0,1.13704,0,1.14262,1.16931,0,8.04979,8.08688,0.0976314,0.0999114,3.34553,3.39544,3.40857,0,3.41415
53.6,0,0,1.13671,0.706,1.14229,1.16832,0,8.03896,8.09049,0.0989446,0.101224,3.34488,3.39412,3.40758,0,3.41152
53.8,0,0,1.13573,1.15782,1.14164,1.16668,0,8.0383,8.09246,0.0986163,0.101553,3.34356,3.39281,3.40791,0,3.41185
54,0,0,1.13474,1.16997,1.14164,1.16832,0,8.03534,8.09377,0.0973031,0.101224,3.34324,3.39215,3.72571,0,3.41415
54.2,0,0,1.13507,1.16832,1.14032,1.16701,0,8.03436,8.09213,0.0976314,0.0999114,3.34225,3.39117,3.51198,0,3.41251
54.4,0,0,1.13573,1.16635,1.13967,1.1657,0,8.03042,8.08557,0.0979597,0.10024,3.34159,3.39117,3.5041,0,3.41218
54.6,0,0,1.13573,1.16438,1.13999,1.16734,0,8.02681,8.08491,0.098288,0.100896,3.34094,3.39117,3.50279,0,3.4171
54.8,0,0,0.130133,1.16438,1.13934,1.16701,0,8.0232,8.08557,0.0979597,0.101224,3.34061,3.38953,3.50214,0,3.41907
55,0,0,0,1.16307,1.14032,1.168,0,8.02057,8.09049,0.098288,0.101224,3.33864,3.3892,3.50345,0,3.41842
55.2,0,0,0,1.16044,1.13967,1.16701,0,8.01893,8.09279,0.0979597,0.100896,3.33798,3.37475,3.50345,0,3.41612
55.4,0,0,0,1.16012,1.13967,1.16734,0,8.01827,8.09344,0.0979597,0.10024,3.33601,3.39445,3.5041,0,3.41875
55.6,0,0,0,1.15913,1.13967,1.16767,0,8.01565,8.10132,0.0979597,0.100568,3.33536,3.39379,3.5041,0,3.42072
55.8,0,0,0,1.15979,1.13901,1.16734,0,8.01565,8.10789,0.0989446,0.101224,3.3347,3.39314,3.50312,0,3.4217
56,0,0,0,1.15979,1.13835,1.16734,0,8.01663,8.11084,0.0973031,0.101553,3.3347,3.39084,3.50115,0,3.42498
56.2,0,0,0,1.15913,1.13802,1.16504,0,8.01532,8.11609,0.0979597,0.101224,3.33306,3.39018,3.49918,0,3.42269
56.4,0,0,0,1.15814,1.13802,1.16537,0,8.00875,8.1174,0.0979597,0.100896,3.33306,3.38854,3.49787,0,3.42663
56.6,0,0,0,1.15913,1.13737,1.16668,0,8.00186,8.1174,0.098288,0.101224,3.33273,3.38559,3.49524,0,3.42466
56.8,0,0,0,1.16012,1.13671,1.16767,0,8.00054,8.11839,0.098288,0.101224,3.33306,3.38329,3.49393,0,3.42794
57,0,0,0,1.15979,1.1354,1.16701,0,8.00186,8.12036,0.0976314,0.100896,3.33306,3.3823,2.14657,0,3.42892
57.2,0,0,0,1.16044,1.13638,1.1657,0,8.00383,8.12463,0.0976314,0.100568,3.33306,3.3823,0.0792465,0,3.42663
57.4,0,0,0,1.16044,1.13573,1.16603,0,8.00711,8.12758,0.0979597,0.100568,3.33207,3.38099,0.0132575,0,3.42597
57.6,0,0,0,1.16077,1.13573,1.16603,0,8.01007,8.13119,0.0986163,0.100568,3.33142,3.38001,0.00603486,0,3.42597
57.8,0,0,0,1.16143,1.13474,1.16668,0,8.01269,8.13185,0.098288,0.100896,3.3324,3.37902,0,0,3.42695
58,0,0,0,1.16209,1.1354,1.16668,0,8.01302,8.13677,0.0973031,0.101881,3.33207,3.37738,0,0,3.43155
58.2,0,0,0,1.1611,1.13507,1.16504,0,8.01368,8.13972,0.0976314,0.100568,3.33076,3.37738,0,0,3.43122
58.4,0,0,0,1.15979,1.13474,1.16537,0,8.01499,8.14235,0.0973031,0.10024,3.33207,3.37508,0,0,3.43352
58.6,0,0,0,1.16176,1.13507,1.16668,0,8.01565,8.14563,0.0986163,0.100568,3.33372,3.37377,0,0,3.43286
58.8,0,0,0,0.603882,1.13474,1.16537,0,8.01926,8.14563,0.0976314,0.101553,3.3347,3.3741,0,0,3.43253
59,0,0,0,0.0230216,1.13441,1.16537,0,8.02221,8.14793,0.0976314,0.101553,3.33569,3.37443,0,0,3.43418
59.2,0,1.16405,0,0,1.13441,1.16406,0,8.02812,8.14793,0.0973031,0.10024,3.3347,3.3741,0,0,3.43516
59.4,0,1.20705,0,0,1.1354,1.1634,0,8.02648,8.14695,0.098288,0.0999114,3.33536,3.37475,0,0,3.43844
59.6,0,1.20443,0,0,1.13573,1.16471,0,8.02582,8.14892,0.0976314,0.101224,3.33569,3.37508,0,0,3.4391
59.8,0,1.19885,0,0,1.13605,1.16373,0,8.02747,8.15056,0.098288,0.101553,3.33503,3.37639,0,0,3.44041
60,0,1.19392,0,0,1.13605,1.16504,0,8.02976,8.15285,0.0976314,0.101224,3.33503,3.37869,1.6006,2.88197,3.44304
60.2,0,1.19064,0,0,1.13573,1.16307,0,8.03272,8.15384,0.0973031,0.101553,3.33536,3.37902,3.32157,3.33831,3.44173
60.4,0,1.18637,0,0,1.13704,1.1634,0,8.03338,8.15351,0.0969748,0.10024,3.33404,3.37869,3.38001,3.35735,3.43812
60.6,0,1.18342,0,0,1.13737,1.16307,0,8.03502,8.15384,0.0986163,0.102209,3.33569,3.37738,3.38559,3.36031,3.44337
60.8,0,1.18112,0,0,1.13605,1.16406,0,8.03764,8.15614,0.0986163,0.101553,3.337,3.37935,3.38854,3.36326,3.4437
61,0,1.17849,0,0,1.13704,1.1634,0,8.03928,8.15449,0.0979597,0.101881,3.33798,3.37869,3.39051,3.36458,3.4414
61.2,0,1.1762,0,0,1.13671,1.16176,0,8.04322,8.15384,0.0976314,0.100896,3.33798,3.37935,3.39215,3.36556,3.4437
61.4,0,1.17488,0,0,1.1377,1.16176,0,8.0406,8.14957,0.098288,0.101224,3.33831,3.38099,3.3892,3.36786,3.44468
61.6,0,1.17291,0,0,1.1377,1.16143,0,8.04421,8.14662,0.098288,0.102537,3.3393,3.38263,3.38986,3.36786,3.44337
61.8,0,0.0536301,0,0,1.13737,1.16241,0,8.05143,8.14695,0.0979597,0.101553,3.33864,3.38427,3.39183,3.36884,3.44731
62,0,0.0109594,0,0,1.13802,1.16176,0,8.05471,8.14629,0.098288,0.102209,3.34028,3.38657,3.39215,3.36983,3.44632
62.2,0,0,0,0,1.13868,1.1611,0,8.0511,8.1476,0.0976314,0.101881,3.34159,3.38854,3.3915,3.37016,3.446
62.4,0,0,0,0,1.13901,1.16176,0,8.04782,8.14695,0.098288,0.101553,3.34356,3.38986,3.39051,3.37049,3.44764
62.6,0,0,0,0,1.13835,1.16209,0,8.05176,8.14892,0.098288,0.101881,3.34291,3.39051,3.39183,3.37114,3.44665
62.8,0,0,0,0,1.13868,1.16241,0,8.05242,8.14892,0.0979597,0.102866,3.34389,3.39051,3.39379,3.37278,3.44829
63,0,0,0,0,1.13868,1.168,0,8.05406,8.14563,0.0979597,0.102209,3.34422,3.39084,3.39544,3.37213,3.44829
63.2,0,0,0,0,1.13802,1.16077,0,8.05603,8.14104,0.0976314,0.101881,3.34521,3.3915,3.39478,3.37246,3.44829
63.4,0,0,1.13605,0,1.13901,1.16012,0,8.05865,8.14038,0.0976314,0.102209,3.34389,3.39183,3.39478,3.37344,3.44698
63.6,0,0,1.16823,0,1.14098,1.15979,0,8.06292,8.13677,0.098288,0.102209,3.34225,3.39183,3.39314,3.37278,3.44928
63.8,0,0,1.16494,0,1.13901,1.16143,0,8.06522,8.13414,0.098288,0.102537,3.34619,3.39347,3.39379,3.37147,3.45125
64,0,0,1.16133,0,1.13868,1.16176,0,8.06916,8.13119,0.098288,0.102866,3.34783,3.39412,3.39314,3.37213,3.44895
64.2,0,0,1.15772,0,1.13901,1.1611,0,8.06292,8.12856,0.0976314,0.101881,3.34783,3.39576,3.39117,3.37114,3.45059
64.4,0,0,1.1551,0,1.13901,1.16012,0,8.058,8.12463,0.0976314,0.101881,3.34882,3.39642,3.39018,3.37213,3.45125
64.6,0,0,1.15247,0,1.13934,1.16077,0,8.05865,8.12331,0.0976314,0.102209,3.3498,3.39773,3.39051,3.37278,3.45223
64.8,0,0,1.14951,0,1.13967,1.1611,0,8.06095,8.12266,0.098288,0.103194,3.35177,3.39741,3.38953,3.37475,3.45223
65,0,0,1.14853,0,1.13967,1.1611,0,8.06424,8.12233,0.0976314,0.102537,3.35309,3.39642,3.39018,3.37344,3.45158
65.2,0,0,1.14754,0,1.14032,1.15979,0,8.06456,8.1197,0.0973031,0.101881,3.35506,3.39708,3.38887,3.37508,3.45387
65.4,0,0,1.1459,0,1.14032,1.16044,0,8.05603,8.12036,0.0976314,0.102537,3.35506,3.39609,3.38789,3.37213,3.45486
65.6,0,0,1.1459,0,1.14131,1.1611,0,8.05603,8.12101,0.098288,0.102537,3.35571,3.39642,3.38559,3.37246,3.45355
65.8,0,0,1.14492,0,1.14098,1.16471,0,8.06062,8.11905,0.0979597,0.103522,3.3567,3.39773,3.38427,3.37278,3.45453
66,0,0,1.14361,0,1.14032,1.1611,0,8.06489,8.11806,0.0979597,0.102537,3.35735,3.40069,3.38263,3.37213,3.45387
66.2,0,0,1.14426,0,1.14065,1.16044,0,8.0685,8.11806,0.0973031,0.102209,3.35867,3.40167,3.38263,3.37246,3.45158
66.4,0,0,1.14393,0,1.14065,1.16044,0,8.06817,8.11773,0.0979597,0.101224,3.35932,3.40233,3.38362,3.37114,3.45453
66.6,0,0,1.14328,0,1.14164,1.16143,0,8.05898,8.11773,0.098288,0.102209,3.36228,3.40266,3.38296,3.36884,3.44829
66.8,0,0,1.14262,0.148125,1.14032,1.16241,0,8.05701,8.1174,0.0979597,0.102209,3.36293,3.40167,3.38427,3.36983,3.45256
67,0,0,1.14131,1.15256,1.13999,1.16176,0,8.05734,8.11609,0.098288,0.102866,3.36162,3.40266,3.38493,3.36884,3.45322
67.2,0,0,1.14229,1.17916,1.14065,1.16012,0,8.05307,8.11084,0.0976314,0.102537,3.36162,3.402,3.38132,3.36753,3.45322
67.4,0,0,1.14229,1.17785,1.14164,1.16044,0,8.0534,8.1092,0.0976314,0.101553,3.36261,3.402,3.38165,3.36852,3.45617
67.6,0,0,1.14098,1.17686,1.14164,1.16143,0,8.0534,8.1092,0.098288,0.102866,3.36293,3.40102,3.38066,3.36819,3.45552
67.8,0,0,0.0772766,1.17653,1.14164,1.16077,0,8.05537,8.11084,0.098288,0.102537,3.36228,3.40069,3.37935,3.36819,3.45355
68,0,0,0,1.17588,1.14361,1.16176,0,8.05701,8.11018,0.0979597,0.102537,3.36326,3.40102,3.37968,3.36852,3.45387
68.2,0,0,0,1.17292,1.14426,1.16077,0,8.05964,8.10953,0.0976314,0.101881,3.36589,3.39905,3.37541,3.3672,3.4542
68.4,0,0,0,1.17128,1.14492,1.15979,0,8.05833,8.1069,0.0973031,0.102866,3.36819,3.39905,3.37607,3.36655,3.45387
68.6,0,0,0,1.17128,1.14426,1.16241,0,8.05636,8.10559,0.098288,0.102537,3.36852,3.39806,3.37541,3.36687,3.45486
68.8,0,0,0,1.17226,1.14492,1.16143,0,8.05767,8.10624,0.098288,0.102866,3.3695,3.39741,3.37607,3.3672,3.45552
69,0,0,0,1.17095,1.14393,1.16176,0,8.05767,8.10329,0.0979597,0.103194,3.37016,3.39642,3.37541,3.3672,3.45486
69.2,0,0,0,1.17062,1.14492,1.16077,0,8.05964,8.10034,0.0973031,0.102209,3.3718,3.39511,3.37508,3.36819,3.45617
69.4,0,0,0,1.16997,1.14525,1.16077,0,8.0603,8.09902,0.0979597,0.102209,3.37246,3.39478,3.37508,3.36884,3.45355
69.6,0,0,0,1.17029,1.14558,1.16209,0,8.05865,8.09443,0.0979597,0.102537,3.3741,3.39544,3.37475,3.3695,3.45453
69.8,0,0,0,1.16898,1.1459,1.16241,0,8.05603,8.09147,0.0986163,0.102537,3.37672,3.39609,3.3741,3.36983,3.45486
70,0,0,0,1.16931,1.14525,1.16209,0,8.05471,8.09016,0.0979597,0.102866,3.37672,3.39576,3.37377,3.37049,3.45519
70.2,0,0,0,1.16767,1.14558,1.16209,0,8.05045,8.08721,0.0979597,0.102209,3.37869,3.39412,3.36819,3.37246,3.4542
70.4,0,0,0,1.168,1.14558,1.16077,0,8.04454,8.08589,0.0976314,0.102209,3.38066,3.39248,3.36786,3.37147,3.45552
70.6,0,0,0,1.16767,1.14459,1.16274,0,8.04355,8.08392,0.0976314,0.102209,3.37902,3.39183,3.36786,3.37147,3.45026
70.8,0,0,0,1.16865,1.14492,1.16209,0,8.0429,8.08195,0.0976314,0.102537,3.38198,3.39281,3.36819,3.37311,3.45158
71,0,0,0,1.16865,1.14492,1.16077,0,8.04224,8.07703,0.098288,0.102866,3.38296,3.39183,3.3695,3.37377,3.45026
71.2,0,0,0,1.168,1.14426,1.16143,0,8.04125,8.07145,0.0973031,0.101881,3.38559,3.39051,3.36983,3.37278,3.44928
71.4,0,0,0,1.16767,1.14492,1.16143,0,8.03928,8.07375,0.0979597,0.102209,3.38559,3.39018,3.36983,3.37278,3.45125
71.6,0,0,0,0.728657,1.14492,1.16176,0,8.03666,8.10592,0.0986163,0.102537,3.38395,3.39051,3.37049,3.3741,3.45026
71.8,0,0,0,0.0266335,1.14525,1.16307,0,8.03075,8.11117,0.0976314,0.102209,3.38362,3.38887,3.37049,3.37278,3.44796
72,0,0,0,0,1.14361,1.16241,0,8.02681,8.11248,0.0976314,0.102866,3.38296,3.38953,3.36884,3.37278,3.45092
72.2,0,0,0,0,1.14492,1.16241,0,8.02418,8.11117,0.0973031,0.101553,3.38263,3.3892,3.37311,3.37278,3.44993
72.4,0,0,0,0,1.14492,1.16176,0,8.02221,8.10854,0.0969748,0.103194,3.38362,3.38723,3.37344,3.37278,3.44961
72.6,0,0,0,0,1.14459,1.16241,0,8.01959,8.10756,0.0979597,0.102537,3.38427,3.38821,3.37475,3.37344,3.44796
72.8,0,0,0,0,1.14426,1.16307,0,8.01597,8.10559,0.0976314,0.102537,3.38756,3.38789,3.37705,3.37508,3.44534
73,0,0,0,0,1.14328,1.16471,0,8.01236,8.14071,0.0976314,0.102866,3.38821,3.38657,3.37771,3.37377,3.44567
73.2,0,0,0,0,1.14361,1.16373,0,8.00908,8.09311,0.0973031,0.102209,3.38854,3.38624,3.37869,3.37508,3.44698
73.4,0,0,0,0,1.14459,1.16307,0,8.00777,8.09213,0.0976314,0.101553,3.38821,3.38592,3.38001,3.37639,3.44173
73.6,0,0,0,0,1.14361,1.16603,0,8.00842,8.09279,0.0979597,0.102209,3.38789,3.38526,3.38165,3.37639,3.44173
73.8,0,0,0,0,1.14393,1.16603,0,8.01171,8.09476,0.0979597,0.102537,3.38657,3.38526,3.38001,3.37738,3.43976
74,0,0,0,0,1.14229,1.1657,0,8.01302,8.0964,0.0979597,0.102866,3.3869,3.38427,3.38033,3.38001,3.44238
74.2,0,0,0,0,1.14295,1.16504,0,8.01302,8.0964,0.0966465,0.102537,3.38657,3.38296,3.37935,3.38033,3.44041
74.4,0,0,0,0,1.14328,1.1657,0,8.01335,8.09673,0.0966465,0.101881,3.38789,3.38263,3.37738,3.38296,3.43976
74.6,0,0,0,0,1.14328,1.16701,0,8.01105,8.09869,0.0976314,0.102537,3.38427,3.3823,3.37804,3.38362,3.43844
74.8,0,0,0,0,1.14262,1.16701,0,8.00974,8.10034,0.0973031,0.101881,3.38624,3.0668,3.37935,3.38526,3.43943
75,0,0,0,0,1.14196,1.16767,0,8.00645,8.10427,0.0969748,0.102866,3.3869,0.106167,3.38066,3.38657,3.4414
75.2,0,0,0,0,1.14229,1.1657,0,8.00416,8.10034,0.0969748,0.101224,3.38756,0.0142424,3.38132,3.38789,3.43976
75.4,0,0,0,0,1.14164,1.1657,0,8.00317,8.09147,0.0969748,0.101553,3.38723,0,3.38329,3.38756,3.44009
75.6,0,0,0,0,1.14131,1.16767,0,8.0058,8.0813,0.0969748,0.101881,3.39544,0,3.38263,3.38821,3.43746
75.8,0,0,0,0,1.14131,1.16865,0,8.00875,8.07933,0.0963182,0.102537,3.39642,0,3.38198,3.3869,3.43647
76,0,0,0,0,1.14065,1.16865,0,8.01368,8.07966,0.0966465,0.102209,3.39642,0,3.38395,3.38887,3.43582
76.2,0,0,0.123239,0,1.13999,1.16767,0,8.01762,8.07703,0.0963182,0.101553,3.39675,0,3.38395,3.38986,3.43549
76.4,0,0,1.14558,0,1.14032,1.16931,0,8.01466,8.07966,0.0959899,0.101553,3.39544,0,3.38427,3.39018,3.43286
