lighting_interior,lighting_exterior,lighting_garage,cooking_range,dishwasher,clothes_washer,clothes_dryer,plug_loads_other,hot_water_dishwasher,hot_water_clothes_washer,hot_water_fixtures
0.205,0.545,0.545,0,0,0,0,0.61,0,0,0.128
0.663,0.741,0.741,0,0,0,0,0.974,0,0,0
0.87,0.881,0.881,0,0,0,0,0.993,0,0,0.128
1,0.937,0.937,0,0,0,0,0.937,0,0,0
0.934,0.993,0.993,0,0,0,0,0.88,0,0,0.128
0.506,0.965,0.965,0,0,0,0,0.717,0,0,0.187
0.244,0.825,0.825,0,0,0,0,0.56,0,0,0.128
0.0491,0.699,0.699,0,0,0,0,0.465,0,0,0.128
0.0491,0.559,0.559,0,0,0,0,0.465,0,0,0
0.0491,0.517,0.517,0,0,0,0,0.465,0,0,0
0.0491,0.517,0.517,0,0,0,0,0.465,0,0,0
0.0491,0.503,0.503,0,0,0,0,0.465,0,0,0
0.0491,0.461,0.461,0,0,0,0,0.465,0,0,0
0.0491,0.503,0.503,0,0,0,0,0.465,0,0,0
0.251,0.601,0.601,0,0,0,0,0.617,0,0,0.266
0.0491,0.657,0.657,0,0,0,0,0.465,0,0,0
0.19,0.475,0.475,0,0,0,0,0.579,0,0,0
0.195,0.322,0.322,0,0,0,0,0.579,0,0,0.0428
0.19,0.336,0.336,0,0,0,0,0.579,0,0,0.0857
0.184,0.35,0.35,0,0,0.617,0.15,0.585,0,0.305,0.0857
0.18,0.336,0.336,0,0,0,0.117,0.591,0,0.123,0
0.178,0.392,0.392,0,0,0,0,0.591,0,0,0.214
0.179,0.433,0.433,0,0,0,0,0.585,0,0,0
0.185,0.447,0.447,0,0,0,0,0.597,0,0,0.128
0.361,0.545,0.545,0,0,0,0,0.755,0,0,0
0.458,0.741,0.741,0.717,0,0,0,0.805,0,0,0.311
0.87,0.881,0.881,0.317,0,0,0,0.993,0,0,0.257
1,0.937,0.937,0,0,0,0,0.937,0,0,0.1
0.934,0.993,0.993,0,0,0,0,0.88,0,0,0.128
0.735,0.965,0.965,0,0,0,0,0.843,0,0,0.123
0.44,0.825,0.825,0,0,0,0,0.655,0,0,0.0428
0.181,0.699,0.699,0,0,0,0,0.605,0,0,0.102
0.0491,0.559,0.559,0,0,0,0,0.465,0,0,0
0.0491,0.517,0.517,0,0,0,0,0.465,0,0,0.128
0.0491,0.517,0.517,0,0,0,0,0.465,0,0,0
0.0491,0.503,0.503,0,0,0,0,0.465,0,0,0
0.0491,0.461,0.461,0,0,0,0,0.465,0,0,0
0.0491,0.503,0.503,0,0,0,0,0.465,0,0,0
0.0491,0.601,0.601,0,0,0,0,0.465,0,0,0
0.181,0.657,0.657,0,0,0,0,0.572,0,0,0.0791
0.332,0.475,0.475,0.25,0,0,0,0.692,0,0,0.122
0.34,0.322,0.322,0,0,0,0,0.692,0,0,0
0.331,0.336,0.336,0,0,0,0,0.692,0,0,0
0.319,0.35,0.35,0,0,0,0,0.705,0,0,0.0857
0.31,0.336,0.336,0,0,0,0,0.717,0,0,0.0428
0.308,0.392,0.392,0,0,0,0,0.717,0,0,0.0428
0.309,0.433,0.433,0.25,0,0,0,0.705,0,0,0.0857
0.32,0.447,0.447,0,0,0,0,0.73,0,0,0
0.361,0.545,0.545,0,0,0,0,0.755,0,0,0.0428
0.663,0.741,0.741,0,0,0,0,0.974,0,0,0.151
0.323,0.881,0.881,0,0,0,0,0.641,0,0,0.3
0.366,0.937,0.937,0,0,0,0,0.622,0,0,0.343
0.0491,0.993,0.993,0,0,0,0,0.465,0,0,0.347
0.278,0.965,0.965,0,0,0,0,0.591,0,0,0.311
0.44,0.825,0.825,0,0,0,0,0.655,0,0,0
0.0491,0.699,0.699,0,0,0,0,0.465,0,0,0
0.0491,0.559,0.559,0,0,0,0,0.465,0,0,0
0.0491,0.517,0.517,0,0,0,0,0.465,0,0,0
0.0491,0.517,0.517,0,0,0,0,0.465,0,0,0
0.0491,0.503,0.503,0,0,0,0,0.465,0,0,0
0.0491,0.461,0.461,0,0,0,0,0.465,0,0,0
0.0491,0.503,0.503,0,0,0,0,0.465,0,0,0
0.0491,0.601,0.601,0,0,0,0,0.465,0,0,0.324
0.181,0.657,0.657,0,0,0,0,0.572,0,0,0.161
0.332,0.475,0.475,0,0,0,0,0.692,0,0,0.397
0.34,0.322,0.322,0,0,0,0,0.692,0,0,0.0861
0.331,0.336,0.336,0,0,0,0,0.692,0,0,0.0932
0.319,0.35,0.35,0,0,0,0,0.705,0,0,0.32
0.31,0.336,0.336,0,0,0,0,0.717,0,0,0.309
0.308,0.392,0.392,0,0,0,0,0.717,0,0,0.421
0.439,0.433,0.433,0,0,0.617,0,0.824,0,0.202,0
0.456,0.447,0.447,0.467,0,0,0.533,0.862,0,0.208,0.0428
0.517,0.545,0.545,0.05,0,0,0,0.899,0,0,0.128
0.663,0.741,0.741,0,0,0.319,0,0.974,0,0.0761,0.128
0.87,0.881,0.881,0,0,0.596,0.417,0.993,0,0.518,0.0428
1,0.937,0.937,0,0,0,0.667,0.937,0,0.654,0
0.934,0.993,0.993,0,0,0,0,0.88,0,0.637,0.0428
0.735,0.965,0.965,0,0,0,0,0.843,0,0.515,0.128
0.635,0.825,0.825,0,0,0,0,0.749,0,1,0.128
0.247,0.699,0.699,0,0,0,0,0.674,0,0.435,0.0428
0.123,0.559,0.559,0,0,0,0,0.656,0,0.726,0
0.0654,0.517,0.517,0,0,0,0,0.567,0,0,0
0.0491,0.517,0.517,0,0,0,0,0.51,0,0,0.171
0.0491,0.503,0.503,0,0,0,0,0.465,0,0,0.0857
0.0491,0.461,0.461,0,0,0,0,0.465,0,0,0.0428
0.0826,0.503,0.503,0,0,0.319,0,0.516,0,0.252,0.316
0.15,0.601,0.601,0,0,0.596,0.417,0.541,0,0.297,0
0.181,0.657,0.657,0,0,0,0.117,0.572,0,0.606,0
0.19,0.475,0.475,0,0,0,0,0.579,0,0.264,0.0428
0.195,0.322,0.322,0,0,0,0,0.579,0,0,0.0428
0.19,0.336,0.336,0,0,0,0,0.579,0,0,0.0857
0.184,0.35,0.35,0,0,0,0,0.585,0,0,0
0.18,0.336,0.336,0,0,0,0,0.591,0,0,0.171
0.178,0.392,0.392,0,0,0,0,0.591,0,0,0
0.179,0.433,0.433,0,0,0,0,0.585,0,0,0.0857
0.185,0.447,0.447,0,0,0,0,0.597,0,0,0
0.205,0.545,0.545,0,0,0,0,0.61,0,0,0.171
0.663,0.741,0.741,0.217,0,0,0,0.974,0,0,0.0428
0.87,0.881,0.881,1,0.417,0,0,0.993,0.452,0,0
1,0.937,0.937,0.0667,0.383,0,0,0.937,0.799,0,0
0.934,0.993,0.993,0,0,0,0,0.88,0.283,0,0.236
0.506,0.965,0.965,0,0,0,0,0.717,0,0,0.257
0.244,0.825,0.825,0,0,0,0,0.56,0,0,0.0428
0.0491,0.699,0.699,0,0,0,0,0.465,0,0,0
0.0491,0.559,0.559,0,0,0,0,0.465,0,0,0
0.0491,0.517,0.517,0,0,0,0,0.465,0,0,0
0.0491,0.517,0.517,0,0,0,0,0.465,0,0,0.0428
0.0491,0.503,0.503,0,0,0,0,0.465,0,0,0
0.0491,0.461,0.461,0,0,0,0,0.465,0,0,0
0.0491,0.503,0.503,0,0,0,0,0.465,0,0,0
0.0491,0.601,0.601,0,0,0,0,0.465,0,0,0
0.181,0.657,0.657,0,0,0,0,0.572,0,0,0.163
0.473,0.475,0.475,0,0,0,0,0.806,0,0,0.209
0.486,0.322,0.322,0,0,0,0,0.806,0,0,0.0992
0.331,0.336,0.336,0,0,0,0,0.692,0,0,0.0857
0.184,0.35,0.35,0,0,0,0,0.585,0,0,0.128
0.18,0.336,0.336,0,0,0,0,0.591,0,0,0.3
0.0491,0.392,0.392,0,0,0,0,0.465,0,0,0.257
0.179,0.433,0.433,0,0,0,0,0.585,0,0,0.304
0.185,0.447,0.447,0,0,0,0,0.597,0,0,0.171
0.205,0.545,0.545,0,0,0,0,0.61,0,0,0
0.254,0.741,0.741,0,0,0.298,0,0.635,0,0.198,0.0796
0.596,0.881,0.881,0,0,0,0.817,0.817,0,0.464,0.0857
0.683,0.937,0.937,0.767,0,0,0,0.78,0,0.351,0.19
0.934,0.993,0.993,0,0,0,0,0.88,0,0.253,0.171
0.278,0.965,0.965,0,0,0,0,0.591,0,0,0.363
0.244,0.825,0.825,0,0,0,0,0.56,0,0,0.185
0.0491,0.699,0.699,0,0,0,0,0.465,0,0,0
0.0491,0.559,0.559,0,0,0,0,0.465,0,0,0
0.0491,0.517,0.517,0,0,0,0,0.465,0,0,0.0428
0.0491,0.517,0.517,0,0,0,0,0.465,0,0,0
0.0491,0.503,0.503,0,0,0,0,0.465,0,0,0
0.0491,0.461,0.461,0,0,0,0,0.465,0,0,0
0.0491,0.503,0.503,0.217,0,0,0,0.465,0,0,0
0.15,0.601,0.601,0.3,0,0,0,0.541,0,0,0
0.313,0.657,0.657,0,0,0,0,0.68,0,0,0.259
0.332,0.475,0.475,0,0,0,0,0.692,0,0,0.0589
0.34,0.322,0.322,0,0,0,0,0.692,0,0,0.232
0.331,0.336,0.336,0,0,0,0,0.692,0,0,0.63
0.184,0.35,0.35,0,0,0,0,0.585,0,0,0.652
0.18,0.336,0.336,0,0,0,0,0.591,0,0,0.373
0.178,0.392,0.392,0,0,0,0,0.591,0,0,0.222
0.309,0.433,0.433,0,0,0,0,0.705,0,0,0.164
0.185,0.447,0.447,0,0,0,0,0.597,0,0,0.171
0.205,0.545,0.545,0.217,0,0,0,0.61,0,0,0.0428
0.254,0.741,0.741,1,0,0,0,0.635,0,0,0.241
0.87,0.881,0.881,0.0667,0,0,0,0.993,0,0,0.0428
0.366,0.937,0.937,0,0.167,0,0,0.622,0.326,0,0.214
0.934,0.993,0.993,0,0.633,0,0,0.88,0.358,0,0.558
0.735,0.965,0.965,0,0,0,0,0.843,0,0,0.171
0.244,0.825,0.825,0,0,0,0,0.56,0,0,0
0.115,0.699,0.699,0,0,0,0,0.535,0,0,0
0.0736,0.559,0.559,0,0,0,0,0.529,0,0,0
0.0573,0.517,0.517,0,0,0,0,0.516,0,0,0
0.0491,0.517,0.517,0,0,0,0,0.465,0,0,0
0.0491,0.503,0.503,0,0,0,0,0.465,0,0,0
0.0491,0.461,0.461,0,0,0,0,0.465,0,0,0.0362
0.0826,0.503,0.503,0,0,0,0,0.516,0,0,0.102
0.251,0.601,0.601,0,0,0,0,0.617,0,0,0.496
0.445,0.657,0.657,0,0,0,0,0.787,0,0,0.0853
0.473,0.475,0.475,0,0,0,0,0.806,0,0,0.642
0.486,0.322,0.322,0,0,0.298,0.15,0.806,0,0.0893,0.118
0.473,0.336,0.336,0,0,0,0.667,0.806,0,0.681,0.311
0.454,0.35,0.35,0,0,0,0,0.824,0,0.332,0.242
0.441,0.336,0.336,0,0,0,0,0.843,0,0,0.124
0.308,0.392,0.392,0,0,0,0,0.717,0,0,0
0.179,0.433,0.433,0,0,0,0,0.585,0,0,0
0.185,0.447,0.447,0,0,0,0,0.597,0,0,0.128
0.205,0.545,0.545,0.217,0,0,0,0.61,0,0,0.214
0.663,0.741,0.741,1,0,0,0,0.974,0,0,0
0.87,0.881,0.881,0.333,0,0,0,0.993,0,0,0.0428
1,0.937,0.937,0,0,0,0,0.937,0,0,0.0857
0.934,0.993,0.993,0,0,0,0,0.88,0,0,0.171
0.506,0.965,0.965,0,0,0,0,0.717,0,0,0.19
0.0491,0.825,0.825,0,0,0,0,0.465,0,0,0.0857
0.0491,0.699,0.699,0,0,0,0,0.465,0,0,0
0.0491,0.559,0.559,0,0,0,0,0.465,0,0,0
0.0491,0.517,0.517,0,0,0,0,0.465,0,0,0
0.0491,0.517,0.517,0,0,0,0,0.465,0,0,0
0.0491,0.503,0.503,0,0,0,0,0.465,0,0,0
0.0491,0.461,0.461,0,0,0,0,0.465,0,0,0
0.0826,0.503,0.503,0,0,0,0,0.516,0,0,0.425
0.251,0.601,0.601,0,0,0,0,0.617,0,0,0.179
0.313,0.657,0.657,0,0,0,0,0.68,0,0,0
0.19,0.475,0.475,0.467,0,0,0,0.579,0,0,0.0857
0.34,0.322,0.322,0.3,0,0,0,0.692,0,0,0.214
0.19,0.336,0.336,0,0,0,0,0.579,0,0,0.214
0.184,0.35,0.35,0,0,0,0,0.585,0,0,0.257
0.18,0.336,0.336,0,0,0,0,0.591,0,0,0.0428
0.0491,0.392,0.392,0,0,0,0,0.465,0,0,0
0.0491,0.433,0.433,0,0,0,0,0.465,0,0,0.0428
0.185,0.447,0.447,0,0,0,0,0.597,0,0,0.0857
0.205,0.545,0.545,0,0,0,0,0.61,0,0,0
0.254,0.741,0.741,0.717,0,0,0,0.635,0,0,0
0.596,0.881,0.881,1,0,0,0,0.817,0,0,0.0857
0.683,0.937,0.937,0.867,0,0,0,0.78,0,0,0.315
0.934,0.993,0.993,0,0,0,0,0.88,0,0,0.243
0.735,0.965,0.965,0,0,0,0,0.843,0,0,0.0702
0.44,0.825,0.825,0,0,0,0,0.655,0,0,0.385
0.181,0.699,0.699,0,0,0,0,0.605,0,0,0.0857
0.0982,0.559,0.559,0,0,0,0,0.592,0,0,0
0.0491,0.517,0.517,0,0,0,0,0.465,0,0,0
0.0491,0.517,0.517,0,0,0,0,0.465,0,0,0
0.0491,0.503,0.503,0,0,0,0,0.465,0,0,0
0.0491,0.461,0.461,0,0,0,0,0.465,0,0,0
0.0491,0.503,0.503,0,0,0,0,0.465,0,0,0
0.0491,0.601,0.601,0,0,0,0,0.465,0,0,0
0.181,0.657,0.657,0,0,0.617,0.15,0.572,0,0.47,0
0.19,0.475,0.475,0.217,0,0,0.667,0.579,0,0.119,0
0.34,0.322,0.322,1,0,0,0,0.692,0,0,0.0622
0.331,0.336,0.336,0.0667,0.667,0,0,0.692,0.599,0,0.171
0.319,0.35,0.35,0,0.133,0,0,0.705,0.0968,0,0.171
0.18,0.336,0.336,0,0,0,0,0.591,0,0,0.0428
0.178,0.392,0.392,0,0,0,0,0.591,0,0,0
0.179,0.433,0.433,0,0,0,0,0.585,0,0,0.128
0.456,0.447,0.447,0.217,0,0,0,0.862,0,0,0.316
0.517,0.545,0.545,0.3,0,0,0,0.899,0,0,0
0.663,0.741,0.741,0,0,0,0,0.974,0,0,0.128
0.87,0.881,0.881,0,0,0,0,0.993,0,0,0.241
1,0.937,0.937,0,0,0,0,0.937,0,0,0.595
0.934,0.993,0.993,0,0,0,0,0.88,0,0,0.125
0.735,0.965,0.965,0,0,0,0,0.843,0,0,0.171
0.44,0.825,0.825,0,0,0,0,0.655,0,0,0
0.115,0.699,0.699,0,0,0,0,0.535,0,0,0.214
0.0736,0.559,0.559,0,0,0,0,0.529,0,0,0.171
0.0573,0.517,0.517,0,0,0,0,0.516,0,0,0
0.0491,0.517,0.517,0,0,0,0,0.51,0,0,0
0.0491,0.503,0.503,0,0,0,0,0.465,0,0,0
0.0491,0.461,0.461,0,0,0,0,0.465,0,0,0.0857
0.0491,0.503,0.503,0,0,0,0,0.465,0,0,0.171
0.0491,0.601,0.601,0,0,0,0,0.465,0,0,0
0.0491,0.657,0.657,0,0,0,0,0.465,0,0,0
0.0491,0.475,0.475,0,0,0,0,0.465,0,0,0
0.195,0.322,0.322,0,0,0,0,0.579,0,0,0.15
0.19,0.336,0.336,0,0,0,0,0.579,0,0,0.0951
0.184,0.35,0.35,0,0,0,0,0.585,0,0,0.15
0.31,0.336,0.336,0,0,0.915,0,0.717,0,0.173,0.229
0.437,0.392,0.392,0,0,0,0.267,0.843,0,0.593,0.407
0.309,0.433,0.433,0,0,0,0,0.705,0,0.448,0.554
0.32,0.447,0.447,0,0,0,0,0.73,0,0.534,0.148
0.361,0.545,0.545,0.517,0,0,0,0.755,0,0,0.229
0.254,0.741,0.741,0,0,0,0,0.635,0,0,0.0428
0.323,0.881,0.881,0,0,0,0,0.641,0,0,0.257
0.366,0.937,0.937,0,0,0,0,0.622,0,0,0.0428
0.0491,0.993,0.993,0,0,0,0,0.465,0,0,0.0428
0.278,0.965,0.965,0,0,0,0,0.591,0,0,0
0.44,0.825,0.825,0,0,0,0,0.655,0,0,0
0.115,0.699,0.699,0,0,0,0,0.535,0,0,0.306
0.0736,0.559,0.559,0,0,0,0,0.529,0,0,0.0791
0.0491,0.517,0.517,0,0,0,0,0.465,0,0,0
0.0491,0.517,0.517,0,0,0,0,0.465,0,0,0
0.0491,0.503,0.503,0,0,0,0,0.465,0,0,0
0.0491,0.461,0.461,0,0,0,0,0.465,0,0,0
0.0491,0.503,0.503,0,0,0,0,0.465,0,0,0
0.15,0.601,0.601,0,0,0,0,0.541,0,0,0
0.181,0.657,0.657,0,0,0,0,0.572,0,0,0.0472
0.19,0.475,0.475,0,0,0,0,0.579,0,0,0.098
0.34,0.322,0.322,0,0,0,0,0.692,0,0,0.119
0.19,0.336,0.336,0,0,0,0,0.579,0,0,0.16
0.0491,0.35,0.35,0,0,0,0,0.465,0,0,0.3
0.0491,0.336,0.336,0,0,0,0,0.465,0,0,0.257
0.0491,0.392,0.392,0,0,0,0,0.465,0,0,0.343
0.179,0.433,0.433,0,0,0,0,0.585,0,0,0.0857
0.185,0.447,0.447,0,0,0,0,0.597,0,0,0
0.205,0.545,0.545,0,0,0,0,0.61,0,0,0
0.458,0.741,0.741,0,0,0,0,0.805,0,0,0
0.596,0.881,0.881,0,0,0,0,0.817,0,0,0.0857
0.683,0.937,0.937,0,0,0,0,0.78,0,0,0.0428
0.934,0.993,0.993,0,0,0,0,0.88,0,0,0.128
0.735,0.965,0.965,0,0,0,0,0.843,0,0,0.213
0.44,0.825,0.825,0,0,0,0,0.655,0,0,0.0428
0.115,0.699,0.699,0,0,0,0,0.535,0,0,0.128
0.0491,0.559,0.559,0,0,0,0,0.465,0,0,0
0.0491,0.517,0.517,0,0,0,0,0.465,0,0,0
0.0491,0.517,0.517,0,0,0,0,0.465,0,0,0.0428
0.0491,0.503,0.503,0,0,0,0,0.504,0,0,0
0.0509,0.461,0.461,0,0,0,0,0.51,0,0,0.148
0.0826,0.503,0.503,0.517,0,0,0,0.516,0,0,0
0.0491,0.601,0.601,0,0,0,0,0.465,0,0,0.171
0.181,0.657,0.657,0,0,0,0,0.572,0,0,0.441
0.332,0.475,0.475,0,0,0,0,0.692,0,0,0.368
0.195,0.322,0.322,0,0,0,0,0.579,0,0,0.211
0.331,0.336,0.336,0,0,0,0,0.692,0,0,0.131
0.184,0.35,0.35,0.25,0,0,0,0.585,0,0,0
0.18,0.336,0.336,0,0,0,0,0.591,0,0,0.171
0.178,0.392,0.392,0,0,0,0,0.591,0,0,0.0857
0.179,0.433,0.433,0,0,0,0,0.585,0,0,0.0857
0.185,0.447,0.447,0,0.8,0,0,0.597,0.513,0,0
0.361,0.545,0.545,0,0,0,0,0.755,0,0,0.343
0.663,0.741,0.741,0,0,0,0,0.974,0,0,0.214
0.87,0.881,0.881,0,0,0,0,0.993,0,0,0.275
1,0.937,0.937,0,0,0,0,0.937,0,0,0.217
0.639,0.993,0.993,0,0,0,0,0.742,0,0,0
0.506,0.965,0.965,0,0,0,0,0.717,0,0,0
0.244,0.825,0.825,0,0,0,0,0.56,0,0,0.0428
0.0491,0.699,0.699,0,0,0,0,0.465,0,0,0
0.0491,0.559,0.559,0,0,0,0,0.465,0,0,0
0.0491,0.517,0.517,0,0,0,0,0.465,0,0,0
0.0491,0.517,0.517,0,0,0,0,0.465,0,0,0
0.0491,0.503,0.503,0,0,0,0,0.465,0,0,0
0.0491,0.461,0.461,0,0,0,0,0.465,0,0,0
0.0826,0.503,0.503,0,0,0,0,0.516,0,0,0
0.251,0.601,0.601,0,0.417,0.298,0.15,0.617,0.473,0.143,0.2
0.313,0.657,0.657,0.517,0.8,0,0.933,0.68,0.559,0,0.0505
0.332,0.475,0.475,0,0.65,0,0,0.692,0.676,0,0.0428
0.195,0.322,0.322,0,0,0,0,0.579,0.457,0,0.128
0.19,0.336,0.336,0,0,0,0,0.579,0,0,0.257
0.184,0.35,0.35,0,0,0,0,0.585,0,0,0.128
0.18,0.336,0.336,0,0.667,0,0,0.591,0.753,0,0.0428
0.178,0.392,0.392,0,0.133,0,0,0.591,0,0,0.0428
0.179,0.433,0.433,0,0,0,0,0.585,0,0,0.128
0.0491,0.447,0.447,0,0,0,0,0.465,0,0,0.514
0.0491,0.545,0.545,0,0,0,0,0.465,0,0,0
0.0491,0.741,0.741,0.767,0,0,0,0.465,0,0,0
0.323,0.881,0.881,0,0,0,0,0.641,0,0,0
0.366,0.937,0.937,0,0,0,0,0.622,0,0,0
0.639,0.993,0.993,0,0,0,0,0.742,0,0,0.0857
0.278,0.965,0.965,0,0,0,0,0.591,0,0,0.171
0.244,0.825,0.825,0,0,0,0,0.56,0,0,0.0651
0.0491,0.699,0.699,0,0,0,0,0.465,0,0,0
0.0491,0.563,0.563,0,0,0,0,0.465,0,0,0
0.0491,0.521,0.521,0,0,0,0,0.465,0,0,0
0.0491,0.521,0.521,0,0,0,0,0.465,0,0,0
0.0491,0.507,0.507,0,0,0,0,0.465,0,0,0
0.0491,0.465,0.465,0,0,0,0,0.465,0,0,0
0.0822,0.507,0.507,0,0,0,0,0.518,0,0,0.101
0.0491,0.606,0.606,0,0,0,0,0.465,0,0,0.11
0.18,0.662,0.662,0,0,0,0,0.574,0,0,0.131
0.188,0.479,0.479,0,0,0,0,0.581,0,0,0.275
0.192,0.324,0.324,0,0,0,0,0.581,0,0,0.275
0.187,0.338,0.338,0,0,0,0,0.581,0,0,0.162
0.313,0.352,0.352,0.217,0,0,0,0.709,0,0,0.13
0.305,0.338,0.338,1,0,0,0,0.721,0,0,0.138
0.176,0.394,0.394,0.05,0,0,0,0.593,0,0,0
0.176,0.437,0.437,0,0,0,0,0.587,0,0,0.0428
0.179,0.451,0.451,0,0,0,0,0.6,0,0,0.128
0.334,0.549,0.549,0,0,0,0,0.759,0,0,0.0857
0.226,0.746,0.746,0,0,0,0,0.637,0,0,0.3
0.521,0.887,0.887,0.25,0,0,0,0.822,0,0,0.0857
0.636,0.944,0.944,0,0,0,0,0.784,0,0,0.402
0.963,1,1,0,0.783,0,0,0.887,0.708,0,0.155
0.567,0.972,0.972,0,0,0,0,0.721,0,0,0.336
0.2,0.831,0.831,0,0,0,0,0.562,0,0,0.0428
0.0491,0.704,0.704,0,0,0,0,0.465,0,0,0
0.0491,0.563,0.563,0,0,0,0,0.465,0,0,0
0.0491,0.521,0.521,0,0,0,0,0.465,0,0,0
0.0491,0.521,0.521,0,0,0,0,0.465,0,0,0
0.0491,0.507,0.507,0,0,0,0,0.465,0,0,0
0.0508,0.465,0.465,0,0,0,0,0.511,0,0,0.276
0.0491,0.507,0.507,0,0,0,0,0.465,0,0,0
0.0491,0.606,0.606,0,0,0,0,0.465,0,0,0
0.0491,0.662,0.662,0,0,0,0,0.465,0,0,0.0428
0.188,0.479,0.479,0.25,0,0,0,0.581,0,0,0
0.0491,0.324,0.324,0,0,0,0,0.465,0,0,0
0.0491,0.338,0.338,0,0,0,0,0.465,0,0,0.171
0.181,0.352,0.352,0,0,0,0,0.587,0,0,0.128
0.177,0.338,0.338,0,0,0,0,0.593,0,0,0
0.176,0.394,0.394,0,0,0,0,0.593,0,0,0
0.176,0.437,0.437,0,0,0,0,0.587,0,0,0
0.309,0.451,0.451,0,0,0,0,0.734,0,0,0.0857
0.334,0.549,0.549,0,0,0,0,0.759,0,0,0.0428
0.579,0.746,0.746,0,0,0,0,0.981,0,0,0.3
0.521,0.887,0.887,0,0.783,0,0,0.822,0.772,0,0.257
0.636,0.944,0.944,0,0,0,0,0.784,0.145,0,0.343
0.354,1,1,0,0,0,0,0.606,0,0,0.214
0.567,0.972,0.972,0,0,0,0,0.721,0,0,0.196
0.0491,0.831,0.831,0,0,0.319,0.133,0.465,0,0.0673,0
0.115,0.704,0.704,0,0,0,0.917,0.537,0,0.612,0
0.0736,0.563,0.563,0,0,0,0,0.53,0,0.152,0.174
0.0491,0.521,0.521,0,0,0,0,0.465,0,0,0
0.0491,0.521,0.521,0,0,0,0,0.465,0,0,0
0.0491,0.507,0.507,0,0,0,0,0.465,0,0,0
0.0508,0.465,0.465,0,0,0.319,0,0.511,0,0.227,0
0.115,0.507,0.507,0,0,0.319,0.633,0.57,0,0.551,0
0.249,0.606,0.606,0,0,0,0.15,0.621,0,0.0849,0
0.18,0.662,0.662,0,0,0,0,0.574,0,0,0.174
0.188,0.479,0.479,0,0,0,0,0.581,0,0,0.128
0.0491,0.324,0.324,0,0,0,0,0.465,0,0,0.0857
0.0491,0.338,0.338,0,0,0,0,0.465,0,0,0.0428
0.181,0.352,0.352,0,0,0,0,0.587,0,0,0
0.177,0.338,0.338,0,0,0,0,0.593,0,0,0
0.176,0.394,0.394,0,0.417,0,0,0.593,0.548,0,0.0403
0.176,0.437,0.437,0,0.367,0,0,0.587,0.432,0,0.0428
0.179,0.451,0.451,0.967,0,0,0,0.6,0,0,0.0857
0.334,0.549,0.549,0.3,0,0,0,0.759,0,0,0.257
0.402,0.746,0.746,0,0,0,0,0.809,0,0,0.257
0.521,0.887,0.887,0,0,0,0,0.822,0,0,0.0857
0.636,0.944,0.944,0,0,0,0,0.784,0,0,0.214
0.963,1,1,0,0,0,0,0.887,0,0,0.242
0.827,0.972,0.972,0,0,0,0,0.849,0,0,0
0.503,0.831,0.831,0,0,0,0,0.755,0,0,0.296
0.247,0.704,0.704,0,0,0,0,0.679,0,0,0.152
0.123,0.563,0.563,0,0,0,0,0.66,0,0,0
0.0573,0.521,0.521,0,0,0,0,0.518,0,0,0
0.0491,0.521,0.521,0,0,0,0,0.465,0,0,0
0.0491,0.507,0.507,0,0,0,0,0.465,0,0,0
0.0491,0.465,0.465,0,0,0,0,0.465,0,0,0
0.0822,0.507,0.507,0,0,0,0,0.518,0,0,0
0.0491,0.606,0.606,0,0,0,0,0.465,0,0,0
0.18,0.662,0.662,0,0,0,0,0.574,0,0,0
0.188,0.479,0.479,0,0,0,0,0.581,0,0,0.128
0.192,0.324,0.324,0,0,0,0,0.581,0,0,0.285
0.187,0.338,0.338,0,0,0,0,0.581,0,0,0.489
0.313,0.352,0.352,0,0,0,0,0.709,0,0,0.203
0.177,0.338,0.338,0,0,0,0,0.593,0,0,0
0.176,0.394,0.394,0,0,0,0,0.593,0,0,0
0.176,0.437,0.437,0,0,0,0,0.587,0,0,0.171
0.179,0.451,0.451,0,0,0,0,0.6,0,0,0.214
0.334,0.549,0.549,0.5,0,0,0,0.759,0,0,0.343
0.402,0.746,0.746,0,0,0,0,0.809,0,0,0.214
0.757,0.887,0.887,0,0,0,0,1,0,0,0.0857
0.93,0.944,0.944,0,0,0,0,0.943,0,0,0.0857
0.963,1,1,0,0,0,0,0.887,0,0,0.128
0.827,0.972,0.972,0,0,0,0,0.849,0,0,0.171
0.503,0.831,0.831,0,0,0,0,0.755,0,0,0.245
0.181,0.704,0.704,0,0,0,0,0.608,0,0,0
0.0982,0.563,0.563,0,0,0,0,0.595,0,0,0
0.0654,0.521,0.521,0,0,0,0,0.57,0,0,0
0.0491,0.521,0.521,0,0,0,0,0.511,0,0,0
0.0491,0.507,0.507,0,0,0,0,0.505,0,0,0
0.0508,0.465,0.465,0,0,0,0,0.511,0,0,0.197
0.0822,0.507,0.507,0,0,0,0,0.518,0,0,0.142
0.149,0.606,0.606,0,0,0,0,0.543,0,0,0.3
0.18,0.662,0.662,0,0,0,0,0.574,0,0,0.327
0.327,0.479,0.479,0,0,0.319,0,0.696,0,0.0673,0.372
0.334,0.324,0.324,0,0,0.638,0.383,0.696,0,0.826,0.282
0.187,0.338,0.338,0,0,0,0.667,0.581,0,0.398,0.0857
0.181,0.352,0.352,0,0,0,0,0.587,0,0.548,0.128
0.177,0.338,0.338,0,0,0,0,0.593,0,0.518,0.128
