cooking_range,dishwasher,clothes_washer,clothes_dryer,hot_water_dishwasher,hot_water_clothes_washer,hot_water_fixtures
0,0,0,0,0,0,0.202
0,0,0,0,0,0,0.244
0,0,0,0,0,0,0.141
0,0,0,0,0,0,0.344
0.233,0,0,0,0,0,0.274
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.967,0,0,0,0,0,0.0857
1,0,0,0,0,0,0.6
0.433,0,0,0,0,0,0
0,0,0,0,0,0,0.0622
0,0,0,0,0,0,0.214
0,0,0,0,0,0,0.0937
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.214
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0636
0.467,0,0.319,0,0,0.0225,0.143
0,0,0.638,0.383,0,0.111,0
0,0,0,0.6,0,0,0.46
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.132
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.171
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0.215
0.967,0,0,0,0,0,0
0.233,0,0,0,0,0,0.128
0,0,0,0,0,0,0
0,0,0,0,0,0,0.758
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.131
0,0,0,0,0,0,0.205
0,0,0,0,0,0,0.302
0,0,0,0,0,0,0
0,0,0,0,0,0,0.214
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.214
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.343
0,0,0,0,0,0,0.128
0.467,0,0,0,0,0,0.188
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.407
0,0,0,0,0,0,0.12
0,0,0,0,0,0,0.0641
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0857
0.467,0,0,0,0,0,0.128
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.3
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.214
0,0,0,0,0,0,0.16
0,0,0,0,0,0,0.269
0.717,0,0,0,0,0,0.451
0,0,0,0,0,0,0.367
0,0,0,0,0,0,0.152
0,0,0,0,0,0,0.137
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0.417,0,0,0.329,0,0
0,0.3,0,0,0.392,0,0
0.217,0,0,0,0,0,0
0.0167,0,0.319,0.383,0,0.347,0
0,0,0,0.1,0,0.453,0.0428
0,0,0,0,0,0.593,0.171
0,0,0,0,0,0.323,0.0857
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.171
0,0,0,0,0,0,0.0428
0.217,0,0,0,0,0,0
0.5,0,0,0,0,0,0.385
0,0,0,0,0,0,0.214
0,0.667,0,0,0.528,0,0.0428
0,0.05,0,0,0,0,0
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.334
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0.156
0,0,0,0,0,0,0.081
0,0.717,0,0,0.747,0,0.197
0,0,0.319,0.633,0.124,0.841,0
0,0,0,0.35,0,0.596,0.171
0,0,0,0,0,0.441,0.0428
0,0,0,0,0,0.302,0
0,0,0,0,0,0.46,0.0428
0,0,0,0,0,0.779,0.171
0,0,0,0,0,0.602,0.128
0,0,0,0,0,0.441,0
0,0,0,0,0,0,0.0428
0.967,0,0,0,0,0,0.0428
1,0,0,0,0,0,0.257
0.683,0,0,0,0,0,0
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0.152
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.511
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0.319,0,0,0.272,0.128
0,0,0.319,0.633,0,0.523,0.214
0,0,0,0.1,0,0.376,0.0428
0,0,0,0,0,0.574,0
0,0,0,0,0,0.568,0.0428
0,0,0,0,0,0.305,0.0857
0,0,0.319,0,0,0.116,0.0428
0.467,0,0.319,0.633,0,0,0
0.733,0,0,0.35,0,0,0.334
0,0,0.638,0,0,0.435,0.429
0,0,0.319,0.633,0,0.253,0.128
0,0,0,0.1,0,0,0.0428
0,0,0,0,0,0,0.214
0,0,0,0,0,0,0.257
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.102
0,0,0,0,0,0,0.0715
0,0,0,0,0,0,0.282
0,0,0,0,0,0,0.162
0,0,0,0,0,0,0
0,0,0,0,0,0,0.214
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.257
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0.233,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0857
0.467,0,0,0,0,0,0.248
0.25,0.417,0,0,0.407,0,0.427
0,0.3,0,0,0.467,0,0.0857
0,0,0,0,0,0,0.0977
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.136
0,0,0,0,0,0,0.0806
0,0,0,0,0,0,0.24
0,0,0,0,0,0,0
0,0,0,0,0,0,0.229
0,0,0,0,0,0,0.243
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0
0,0,0,0,0,0,0.144
0.467,0,0,0,0,0,0.22
0,0,0,0,0,0,0.0572
0,0,0,0,0,0,0.581
0,0,0,0,0,0,0.293
0,0,0,0,0,0,0.226
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.315
0,0,0,0,0,0,0.104
0,0,0,0,0,0,0.357
0,0,0,0,0,0,0.112
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.171
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0.171
0,0,0,0,0,0,0.343
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.171
0.467,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.717,0,0,0,0,0,0
1,0,0,0,0,0,0
0.883,0,0.319,0,0,0.0932,0.0428
0,0,0.638,0.383,0,0.879,0.0428
0,0,0,0.333,0,0,0.32
0,0,0,0,0,0,0.214
0,0,0,0,0,0,0.171
0,0,0,0,0,0,0.245
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0.3
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.171
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0
0.467,0,0,0,0,0,0.149
0,0,0,0,0,0,0.0677
0,0,0,0,0,0,0.363
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0.214
0.217,0,0,0,0,0,0.48
0.483,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0.7,0,0,0.683,0,0.0428
0,0,0,0,0.112,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.238
0,0,0,0,0,0,0.218
0.217,0,0,0,0,0,0.128
0.483,0,0,0,0,0,0.385
0,0,0,0,0,0,0.257
0,0,0,0,0,0,0.3
0,0,0,0,0,0,0.171
0.467,0,0,0,0,0,0.171
0.467,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0.7,0,0,0.506,0,0
0,0.7,0,0,0.582,0,0.0857
0,0,0,0,0.598,0,0.0857
0,0,0,0,0.154,0,0.0428
0,0,0,0,0,0,0.303
0,0,0,0,0,0,0.0543
0,0,0,0,0,0,0.145
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.7,0,0,0,0,0,0.298
0.217,0,0.957,0,0,0.309,0
1,0,0,0.883,0,0.54,0
0.433,0,0,0.0833,0,0.14,0.0428
0,0,0,0,0,0,0.257
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0.217,0,0,0,0,0,0
0.0167,0,0,0,0,0,0.171
0,0,0,0,0,0,0.257
0.217,0,0,0,0,0,0
1,0,0,0,0,0,0.0857
0.2,0,0,0,0,0,0.296
0,0,0,0,0,0,0.224
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.206
0,0,0,0,0,0,0.315
0,0,0,0,0,0,0
0.233,0,0,0,0,0,0.0428
0,0.917,0,0,0.732,0,0.404
0,0.0167,0,0,0.576,0,0.0857
0,0,0,0,0.297,0,0.3
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.257
0,0,0.319,0,0,0.0193,0.0428
0,0,0,0.883,0,0.709,0.128
0,0,0,0.0833,0,0,0
0.217,0,0,0,0,0,0.214
0.0167,0,0,0,0,0,0.343
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0863
0,0,0,0,0,0,0.083
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.414
0,0,0,0,0,0,0.211
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.0428
0.217,0,0,0,0,0,0.0857
0.483,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.214
0,0,0,0,0,0,0.0981
0,0,0,0,0,0,0.359
0,0,0,0,0,0,0.116
0,0,0,0,0,0,0
0,0,0,0,0,0,0.214
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.234
0,0,0,0,0,0,0.179
0,0.917,0.638,0.383,0.484,0.0322,0
0.217,0.0167,0,0.817,0,0,0
0.483,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.343
0.467,0,0,0,0,0,0.231
0,0,0,0,0,0,0
0,0.667,0,0,0.557,0,0
0,0.0333,0,0,0.0679,0,0.0857
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.233,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.171
0,0,0,0,0,0,0.171
0,0,0.319,0.233,0,0.428,0.128
0,0,0,0,0,0.375,0.0428
0,0,0,0,0,0.45,0
0,0,0,0,0,0.0884,0
0,0,0,0,0,0,0.181
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0729
0,0,0,0,0,0,0.133
0,0,0,0,0,0,0.296
0.467,0,0,0,0,0,0.205
0,0,0,0,0,0,0.517
0,0,0,0,0,0,0.392
0,0,0,0,0,0,0.24
0,0,0,0,0,0,0.362
0,0,0,0,0,0,0.104
0,0,0,0,0,0,0.337
0,0,0,0,0,0,0.214
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.343
0,0,0,0,0,0,0
0.717,0,0.638,0,0,0.251,0.214
0.217,0,0.319,0.233,0,0,0
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.217,0,0,0,0,0,0
0.25,0,0.638,0.383,0,0.386,0
0,0,0,0.333,0,0.595,0
0,0,0,0,0,0.492,0.214
0,0,0,0,0,0.842,0
0,0,0,0,0,0.608,0
0,0,0,0,0,0.412,0.0857
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0.385
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.0857
0.967,0,0,0,0,0,0.214
0.217,0,0,0,0,0,0.128
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0.319,0.133,0,0.204,0
0,0,0,0.583,0,0.741,0.185
0,0,0,0,0,0.297,0.109
0,0,0,0,0,0,0.108
0,0,0,0,0,0,0.186
0,0,0,0,0,0,0.432
0,0,0,0,0,0,0.151
0,0,0,0,0,0,0.156
0,0,0,0,0,0,0.3
0,0,0,0,0,0,0.118
0,0,0,0,0,0,0.171
0,0,0,0,0,0,0.257
0,0,0,0,0,0,0.214
0,0,0,0,0,0,0.214
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0.214
0,0,0,0,0,0,0.171
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.258
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0.638,0.133,0,0.606,0.161
0,0,0,0.583,0,0.744,0.604
0,0,0,0,0,0.362,0
0,0,0,0,0,0.0788,0
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.3
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0.0857
0.217,0,0,0,0,0,0.171
0.0167,0.167,0,0,0.248,0,0.258
0.217,0.533,0,0,0.649,0,0.0894
1,0,0,0,0,0,0.0428
0.667,0,0,0,0,0,0.215
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.257
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0546
0,0,0,0,0,0,0.0663
0,0,0,0,0,0,0.157
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.214
0,0,0,0,0,0,0
0,0,0,0,0,0,0.214
0,0,0,0,0,0,0.343
0,0,0,0,0,0,0.171
0,0,0,0,0,0,0.0857
0.7,0,0,0,0,0,0
0,0.667,0,0,0.713,0,0.214
0.233,0.0333,0,0,0,0,0.0428
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0
0,0,0,0,0,0,0.101
0,0,0,0,0,0,0.319
0,0,0,0,0,0,0.21
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.467,0,0,0,0,0,0
0,0,0,0,0,0,0.147
0,0,0,0,0,0,0.199
0,0,0,0,0,0,0.338
0,0,0,0,0,0,0.126
0,0,0,0,0,0,0.0992
0,0,0,0,0,0,0.257
0,0,0,0,0,0,0.128
0,0,0.638,0.383,0,0.416,0.0428
0.217,0,0,0.817,0,0.405,0.14
0.0167,0,0,0,0,0.482,0.0857
0,0,0,0,0,0,0.0428
0.467,0,0,0,0,0,0.428
0,0.167,0,0,0.302,0,0.0857
0,0.533,0,0,0.406,0,0.0428
0.467,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.211
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0.319,0.383,0,0.421,0.293
0,0,0,0.333,0,0.616,0
0,0,0,0,0,0.759,0
0,0,0,0,0,0.278,0.171
0,0,0,0,0,0.342,0.128
0,0,0,0,0,0.556,0.0857
0,0,0,0,0,0.212,0.0428
0,0,0,0,0,0,0.258
0,0,0,0,0,0,0.343
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0.23
0,0,0,0,0,0,0.214
0,0,0,0,0,0,0.3
0,0,0,0,0,0,0.289
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.717,0,0,0,0,0,0
1,0,0,0,0,0,0
0.883,0,0,0,0,0,0
0.217,0,0.319,0,0,0.195,0.171
0.25,0,0,0.483,0,0.212,0.471
0,0,0,0,0,0,0.0987
0,0,0,0,0,0,0.109
0,0,0,0,0,0,0.493
0,0.417,0,0,0.307,0,0.013
0,0.283,0,0,0.611,0,0.0428
0.233,0,0,0,0.278,0,0.0857
0,0,0,0,0,0,0
0,0,0,0,0,0,0.214
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0.343
0,0,0,0,0,0,0.0428
0,0.667,0,0,0.606,0,0.0857
0,0.0333,0,0,0.411,0,0.0857
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.266
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.217,0,0,0,0,0,0
0.717,0,0,0,0,0,0.257
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.214
0.7,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.171
0,0,0,0,0,0,0.171
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.269
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0834
0,0,0,0,0,0,0.132
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0.442
0.217,0,0,0,0,0,0.0428
0.0167,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.3
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0.428
0.217,0,0,0,0,0,0.214
0.0167,0,0,0,0,0,0.128
0,0,0,0,0,0,0
0,0.917,0,0,0.664,0,0.0428
0,0.0167,0,0,0,0,0.238
0,0,0,0,0,0,0.098
0,0,0,0,0,0,0.215
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0.467,0,0,0,0,0,0.193
0.467,0,0,0,0,0,0.121
0.217,0,0,0,0,0,0.116
0.0167,0,0,0,0,0,0.0582
0,0,0,0,0,0,0
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0
0,0,0,0,0,0,0.214
0,0,0,0,0,0,0.0428
0.217,0,0,0,0,0,0.327
1,0,0,0,0,0,0.128
0.433,0,0,0,0,0,0.257
0,0,0,0,0,0,0.29
0,0,0,0,0,0,0.0896
0,0,0,0,0,0,0.461
0,0,0,0,0,0,0.145
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.394
0,0,0,0,0,0,0.136
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.442
0,0,0,0,0,0,0.0827
0,0,0,0,0,0,0
0,0,0.319,0,0,0.106,0
0,0,0.319,0.233,0,0.386,0.171
0.217,0,0,0,0,0.394,0
1,0,0,0,0,0,0.0428
0.667,0.417,0,0,0.501,0,0.171
0,0.283,0,0,0.593,0,0.0857
0,0,0.638,0.233,0.409,0.199,0.128
0,0,0,0,0,0,0.132
0,0,0,0,0,0,0.428
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.217,0,0,0,0,0,0.343
1,0,0,0,0,0,0.116
0.433,0,0,0,0,0,0.149
0,0,0,0,0,0,0.58
0.933,0,0,0,0,0,0.357
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.257
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.386
0,0,0,0,0,0,0.193
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.171
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.301
0,0,0,0,0,0,0.0715
0,0,0.957,0,0,0.519,0.0796
0,0,0,0.717,0,0.51,0.14
0,0,0,0,0,0.807,0
0,0,0,0,0,0.711,0.0857
0,0,0,0,0,0.445,0.0857
0,0,0,0,0,0.45,0.257
0,0,0,0,0,0.735,0.0857
0,0,0,0,0,0.0579,0.214
0.233,0,0,0,0,0,0.3
0,0.167,0,0,0.263,0,0
0,0.767,0,0,0.331,0,0.0428
0.467,0,0,0,0,0,0.348
0,0.667,0,0,0.676,0,0.214
0,0.0333,0,0,0.244,0,0.0857
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.162
0,0,0,0,0,0,0.168
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.717,0,0,0,0,0,0.128
1,0,0,0,0,0,0.343
0.65,0,0,0,0,0,0.385
0,0,0,0,0,0,0.385
0,0,0,0,0,0,0.214
0,0,0,0,0,0,0.17
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.171
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.195
0,0,0,0,0,0,0.258
0,0,0,0,0,0,0.278
0,0,0,0,0,0,0.174
0,0,0,0,0,0,0.0629
0,0,0,0,0,0,0.321
0,0,0,0,0,0,0.419
0,0,0,0,0,0,0.214
0,0,0,0,0,0,0.219
0,0,0,0,0,0,0.231
0,0,0,0,0,0,0.171
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.0857
0,0.7,0,0,0.677,0,0.0428
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0.957,0,0,0.342,0
0.233,0,0,0.883,0,0.404,0.18
0,0,0,0.0833,0,0.334,0.0856
0,0,0,0,0,0.648,0.17
0,0,0,0,0,0.481,0.214
0,0,0,0,0,0.814,0
0,0,0,0,0,0.68,0.214
0.217,0,0,0,0,0.842,0.171
0.25,0,0,0,0,0.797,0.128
0,0,0,0,0,0.389,0
0,0,0,0,0,0.523,0.25
0,0,0,0,0,0.593,0.0857
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.106
0,0,0,0,0,0,0.208
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.408
0,0,0,0,0,0,0.133
0,0,0,0,0,0,0.0982
0,0,0,0,0,0,0.0857
0,0,0.638,0,0,0.246,0.416
0,0,0.319,0.633,0,0.643,0.112
0,0,0,0.333,0,0.514,0
0.233,0,0,0,0,0.709,0
0,0,0,0,0,0.394,0.0857
0,0,0,0,0,0,0.385
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.0428
0.233,0,0,0,0,0,0.277
0,0,0,0,0,0,0.344
0,0,0,0,0,0,0.28
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.717,0.417,0,0,0.302,0,0
0.933,0.517,0,0,0.0934,0,0.0858
0,0,0,0,0,0,0.44
0,0,0,0,0,0,0
0,0,0,0,0,0,0.171
0,0,0,0,0,0,0.214
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.194
0,0,0,0,0,0,0.13
0,0.417,0,0,0.436,0,0.3
0.717,0.517,0,0,0.431,0,0.0857
0.217,0,0.319,0.383,0.374,0.542,0.3
0,0,0,0.333,0,0.547,0.343
0,0,0,0,0,0.65,0.128
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.257
