heating_setpoint,cooling_setpoint,lighting_interior,lighting_exterior,lighting_garage,cooking_range,dishwasher,clothes_washer,clothes_dryer,plug_loads_other,hot_water_dishwasher,hot_water_clothes_washer,hot_water_fixtures
68,78,0.264,0.741,0.741,0,0.417,0,0,0.635,0.333,0,0.0428
68,78,0.899,0.881,0.881,0,0.383,0,0,0.993,0.167,0,0.248
68,78,1,0.937,0.937,0,0,0,0,0.937,0,0,0.3
68,78,0.902,0.993,0.993,0,0,0,0,0.88,0,0,0
68,78,0.265,0.965,0.965,0,0,0,0,0.591,0,0,0.171
68,78,0.232,0.825,0.825,0,0,0,0,0.56,0,0,0.0428
68,78,0.115,0.699,0.699,0,0,0,0,0.535,0,0,0.0428
68,78,0.0489,0.559,0.559,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.517,0.517,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.517,0.517,0,0,0,0,0.465,0,0,0.128
71,76,0.0489,0.503,0.503,0,0,0,0,0.465,0,0,0
71,76,0.0489,0.461,0.461,0,0,0,0,0.465,0,0,0
65,80,0.0489,0.503,0.503,0,0,0,0,0.465,0,0,0
65,80,0.149,0.601,0.601,0,0,0,0,0.541,0,0,0.406
65,80,0.312,0.657,0.657,0.217,0,0,0,0.68,0,0,0.109
65,80,0.19,0.475,0.475,1,0,0,0,0.579,0,0,0
68,78,0.194,0.322,0.322,0.0667,0,0,0,0.579,0,0,0
68,78,0.33,0.336,0.336,0,0,0,0,0.692,0,0,0.128
68,78,0.318,0.35,0.35,0,0,0,0,0.705,0,0,0.257
68,78,0.309,0.336,0.336,0,0,0,0,0.717,0,0,0.18
68,78,0.307,0.392,0.392,0,0,0,0,0.717,0,0,0.0927
68,78,0.179,0.433,0.433,0,0,0,0,0.585,0,0,0
68,78,0.186,0.447,0.447,0,0.417,0,0,0.597,0.364,0,0.333
68,78,0.372,0.545,0.545,0,0.65,0,0,0.755,0.224,0,0.183
68,78,0.479,0.741,0.741,0.217,0,0,0,0.805,0,0,0.0857
68,78,0.899,0.881,0.881,0.0333,0.417,0,0,0.993,0.403,0,0.214
68,78,0.683,0.937,0.937,0,0.383,0,0,0.78,0.122,0,0.343
68,78,0.333,0.993,0.993,0,0,0,0,0.604,0,0,0.171
68,78,0.0489,0.965,0.965,0,0,0,0,0.465,0,0,0.428
68,78,0.0489,0.825,0.825,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.699,0.699,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.559,0.559,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.517,0.517,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.517,0.517,0,0,0,0,0.465,0,0,0
71,76,0.0489,0.503,0.503,0,0,0,0,0.465,0,0,0
71,76,0.0489,0.461,0.461,0,0,0,0,0.465,0,0,0
65,80,0.0489,0.503,0.503,0,0,0,0,0.465,0,0,0
65,80,0.149,0.601,0.601,0,0,0,0,0.541,0,0,0
65,80,0.18,0.657,0.657,0,0,0,0,0.572,0,0,0.0799
65,80,0.19,0.475,0.475,0,0,0,0,0.579,0,0,0.127
68,78,0.339,0.322,0.322,0,0,0,0,0.692,0,0,0.416
68,78,0.471,0.336,0.336,0,0,0,0,0.806,0,0,0.364
68,78,0.318,0.35,0.35,0,0,0,0,0.705,0,0,0.177
68,78,0.309,0.336,0.336,0.217,0,0,0,0.717,0,0,0.396
68,78,0.178,0.392,0.392,1,0,0,0,0.591,0,0,0
68,78,0.0489,0.433,0.433,1,0,0,0,0.465,0,0,0.128
68,78,0.0489,0.447,0.447,0.633,0,0,0,0.465,0,0,0.257
68,78,0.21,0.545,0.545,0,0,0,0,0.61,0,0,0.128
68,78,0.694,0.741,0.741,0,0,0,0,0.974,0,0,0
68,78,0.899,0.881,0.881,0,0,0,0,0.993,0,0,0.128
68,78,1,0.937,0.937,0,0,0,0,0.937,0,0,0
68,78,0.902,0.993,0.993,0,0,0,0,0.88,0,0,0.128
68,78,0.481,0.965,0.965,0,0,0,0,0.717,0,0,0.187
68,78,0.232,0.825,0.825,0,0,0,0,0.56,0,0,0.128
68,78,0.0489,0.699,0.699,0,0,0,0,0.465,0,0,0.128
68,78,0.0489,0.559,0.559,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.517,0.517,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.517,0.517,0,0,0,0,0.465,0,0,0
71,76,0.0489,0.503,0.503,0,0,0,0,0.465,0,0,0
71,76,0.0489,0.461,0.461,0,0,0,0,0.465,0,0,0
65,80,0.0489,0.503,0.503,0,0,0,0,0.465,0,0,0
65,80,0.25,0.601,0.601,0,0,0,0,0.617,0,0,0.266
65,80,0.0489,0.657,0.657,0,0,0,0,0.465,0,0,0
65,80,0.19,0.475,0.475,0,0,0,0,0.579,0,0,0
68,78,0.194,0.322,0.322,0,0,0,0,0.579,0,0,0.0428
68,78,0.19,0.336,0.336,0,0,0,0,0.579,0,0,0.0857
68,78,0.184,0.35,0.35,0,0,0.617,0.15,0.585,0,0.305,0.0857
68,78,0.179,0.336,0.336,0,0,0,0.117,0.591,0,0.123,0
68,78,0.178,0.392,0.392,0,0,0,0,0.591,0,0,0.214
68,78,0.179,0.433,0.433,0,0,0,0,0.585,0,0,0
68,78,0.186,0.447,0.447,0,0,0,0,0.597,0,0,0.128
68,78,0.372,0.545,0.545,0,0,0,0,0.755,0,0,0
68,78,0.479,0.741,0.741,0.717,0,0,0,0.805,0,0,0.311
68,78,0.899,0.881,0.881,0.317,0,0,0,0.993,0,0,0.257
68,78,1,0.937,0.937,0,0,0,0,0.937,0,0,0.1
68,78,0.902,0.993,0.993,0,0,0,0,0.88,0,0,0.128
68,78,0.697,0.965,0.965,0,0,0,0,0.843,0,0,0.123
68,78,0.416,0.825,0.825,0,0,0,0,0.655,0,0,0.0428
68,78,0.18,0.699,0.699,0,0,0,0,0.605,0,0,0.102
68,78,0.0489,0.559,0.559,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.517,0.517,0,0,0,0,0.465,0,0,0.128
68,78,0.0489,0.517,0.517,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.503,0.503,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.461,0.461,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.503,0.503,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.601,0.601,0,0,0,0,0.465,0,0,0
68,78,0.18,0.657,0.657,0,0,0,0,0.572,0,0,0.0791
68,78,0.33,0.475,0.475,0.25,0,0,0,0.692,0,0,0.122
68,78,0.339,0.322,0.322,0,0,0,0,0.692,0,0,0
68,78,0.33,0.336,0.336,0,0,0,0,0.692,0,0,0
68,78,0.318,0.35,0.35,0,0,0,0,0.705,0,0,0.0857
68,78,0.309,0.336,0.336,0,0,0,0,0.717,0,0,0.0428
68,78,0.307,0.392,0.392,0,0,0,0,0.717,0,0,0.0428
68,78,0.309,0.433,0.433,0.25,0,0,0,0.705,0,0,0.0857
68,78,0.323,0.447,0.447,0,0,0,0,0.73,0,0,0
68,78,0.372,0.545,0.545,0,0,0,0,0.755,0,0,0.0428
68,78,0.694,0.741,0.741,0,0,0,0,0.974,0,0,0.151
68,78,0.332,0.881,0.881,0,0,0,0,0.641,0,0,0.3
68,78,0.366,0.937,0.937,0,0,0,0,0.622,0,0,0.343
68,78,0.0489,0.993,0.993,0,0,0,0,0.465,0,0,0.347
68,78,0.265,0.965,0.965,0,0,0,0,0.591,0,0,0.311
68,78,0.416,0.825,0.825,0,0,0,0,0.655,0,0,0
68,78,0.0489,0.699,0.699,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.559,0.559,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.517,0.517,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.517,0.517,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.503,0.503,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.461,0.461,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.503,0.503,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.601,0.601,0,0,0,0,0.465,0,0,0.324
68,78,0.18,0.657,0.657,0,0,0,0,0.572,0,0,0.161
68,78,0.33,0.475,0.475,0,0,0,0,0.692,0,0,0.397
68,78,0.339,0.322,0.322,0,0,0,0,0.692,0,0,0.0861
68,78,0.33,0.336,0.336,0,0,0,0,0.692,0,0,0.0932
68,78,0.318,0.35,0.35,0,0,0,0,0.705,0,0,0.32
68,78,0.309,0.336,0.336,0,0,0,0,0.717,0,0,0.309
68,78,0.307,0.392,0.392,0,0,0,0,0.717,0,0,0.421
68,78,0.439,0.433,0.433,0,0,0.617,0,0.824,0,0.202,0
68,78,0.461,0.447,0.447,0.467,0,0,0.533,0.862,0,0.208,0.0428
68,78,0.533,0.545,0.545,0.05,0,0,0,0.899,0,0,0.128
68,78,0.694,0.741,0.741,0,0,0.319,0,0.974,0,0.0761,0.128
68,78,0.899,0.881,0.881,0,0,0.596,0.417,0.993,0,0.518,0.0428
68,78,1,0.937,0.937,0,0,0,0.667,0.937,0,0.654,0
68,78,0.902,0.993,0.993,0,0,0,0,0.88,0,0.637,0.0428
68,78,0.697,0.965,0.965,0,0,0,0,0.843,0,0.515,0.128
68,78,0.599,0.825,0.825,0,0,0,0,0.749,0,1,0.128
68,78,0.246,0.699,0.699,0,0,0,0,0.674,0,0.435,0.0428
68,78,0.122,0.559,0.559,0,0,0,0,0.656,0,0.726,0
68,78,0.0652,0.517,0.517,0,0,0,0,0.567,0,0,0
68,78,0.0489,0.517,0.517,0,0,0,0,0.51,0,0,0.171
71,76,0.0489,0.503,0.503,0,0,0,0,0.465,0,0,0.0857
71,76,0.0489,0.461,0.461,0,0,0,0,0.465,0,0,0.0428
65,80,0.0823,0.503,0.503,0,0,0.319,0,0.516,0,0.252,0.316
65,80,0.149,0.601,0.601,0,0,0.596,0.417,0.541,0,0.297,0
65,80,0.18,0.657,0.657,0,0,0,0.117,0.572,0,0.606,0
65,80,0.19,0.475,0.475,0,0,0,0,0.579,0,0.264,0.0428
68,78,0.194,0.322,0.322,0,0,0,0,0.579,0,0,0.0428
68,78,0.19,0.336,0.336,0,0,0,0,0.579,0,0,0.0857
68,78,0.184,0.35,0.35,0,0,0,0,0.585,0,0,0
68,78,0.179,0.336,0.336,0,0,0,0,0.591,0,0,0.171
68,78,0.178,0.392,0.392,0,0,0,0,0.591,0,0,0
68,78,0.179,0.433,0.433,0,0,0,0,0.585,0,0,0.0857
68,78,0.186,0.447,0.447,0,0,0,0,0.597,0,0,0
68,78,0.21,0.545,0.545,0,0,0,0,0.61,0,0,0.171
68,78,0.694,0.741,0.741,0.217,0,0,0,0.974,0,0,0.0428
68,78,0.899,0.881,0.881,1,0.417,0,0,0.993,0.452,0,0
68,78,1,0.937,0.937,0.0667,0.383,0,0,0.937,0.799,0,0
68,78,0.902,0.993,0.993,0,0,0,0,0.88,0.283,0,0.236
68,78,0.481,0.965,0.965,0,0,0,0,0.717,0,0,0.257
68,78,0.232,0.825,0.825,0,0,0,0,0.56,0,0,0.0428
68,78,0.0489,0.699,0.699,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.559,0.559,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.517,0.517,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.517,0.517,0,0,0,0,0.465,0,0,0.0428
71,76,0.0489,0.503,0.503,0,0,0,0,0.465,0,0,0
71,76,0.0489,0.461,0.461,0,0,0,0,0.465,0,0,0
65,80,0.0489,0.503,0.503,0,0,0,0,0.465,0,0,0
65,80,0.0489,0.601,0.601,0,0,0,0,0.465,0,0,0
65,80,0.18,0.657,0.657,0,0,0,0,0.572,0,0,0.163
65,80,0.471,0.475,0.475,0,0,0,0,0.806,0,0,0.209
68,78,0.484,0.322,0.322,0,0,0,0,0.806,0,0,0.0992
68,78,0.33,0.336,0.336,0,0,0,0,0.692,0,0,0.0857
68,78,0.184,0.35,0.35,0,0,0,0,0.585,0,0,0.128
68,78,0.179,0.336,0.336,0,0,0,0,0.591,0,0,0.3
68,78,0.0489,0.392,0.392,0,0,0,0,0.465,0,0,0.257
68,78,0.179,0.433,0.433,0,0,0,0,0.585,0,0,0.304
68,78,0.186,0.447,0.447,0,0,0,0,0.597,0,0,0.171
68,78,0.21,0.545,0.545,0,0,0,0,0.61,0,0,0
68,78,0.264,0.741,0.741,0,0,0.298,0,0.635,0,0.198,0.0796
68,78,0.616,0.881,0.881,0,0,0,0.817,0.817,0,0.464,0.0857
68,78,0.683,0.937,0.937,0.767,0,0,0,0.78,0,0.351,0.19
68,78,0.902,0.993,0.993,0,0,0,0,0.88,0,0.253,0.171
68,78,0.265,0.965,0.965,0,0,0,0,0.591,0,0,0.363
68,78,0.232,0.825,0.825,0,0,0,0,0.56,0,0,0.185
68,78,0.0489,0.699,0.699,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.559,0.559,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.517,0.517,0,0,0,0,0.465,0,0,0.0428
68,78,0.0489,0.517,0.517,0,0,0,0,0.465,0,0,0
71,76,0.0489,0.503,0.503,0,0,0,0,0.465,0,0,0
71,76,0.0489,0.461,0.461,0,0,0,0,0.465,0,0,0
65,80,0.0489,0.503,0.503,0.217,0,0,0,0.465,0,0,0
65,80,0.149,0.601,0.601,0.3,0,0,0,0.541,0,0,0
65,80,0.312,0.657,0.657,0,0,0,0,0.68,0,0,0.259
65,80,0.33,0.475,0.475,0,0,0,0,0.692,0,0,0.0589
68,78,0.339,0.322,0.322,0,0,0,0,0.692,0,0,0.232
68,78,0.33,0.336,0.336,0,0,0,0,0.692,0,0,0.63
68,78,0.184,0.35,0.35,0,0,0,0,0.585,0,0,0.652
68,78,0.179,0.336,0.336,0,0,0,0,0.591,0,0,0.373
68,78,0.178,0.392,0.392,0,0,0,0,0.591,0,0,0.222
68,78,0.309,0.433,0.433,0,0,0,0,0.705,0,0,0.164
68,78,0.186,0.447,0.447,0,0,0,0,0.597,0,0,0.171
68,78,0.21,0.545,0.545,0.217,0,0,0,0.61,0,0,0.0428
68,78,0.264,0.741,0.741,1,0,0,0,0.635,0,0,0.241
68,78,0.899,0.881,0.881,0.0667,0,0,0,0.993,0,0,0.0428
68,78,0.366,0.937,0.937,0,0.167,0,0,0.622,0.326,0,0.214
68,78,0.902,0.993,0.993,0,0.633,0,0,0.88,0.358,0,0.558
68,78,0.697,0.965,0.965,0,0,0,0,0.843,0,0,0.171
68,78,0.232,0.825,0.825,0,0,0,0,0.56,0,0,0
68,78,0.115,0.699,0.699,0,0,0,0,0.535,0,0,0
68,78,0.0734,0.559,0.559,0,0,0,0,0.529,0,0,0
68,78,0.0571,0.517,0.517,0,0,0,0,0.516,0,0,0
68,78,0.0489,0.517,0.517,0,0,0,0,0.465,0,0,0
71,76,0.0489,0.503,0.503,0,0,0,0,0.465,0,0,0
71,76,0.0489,0.461,0.461,0,0,0,0,0.465,0,0,0.0362
65,80,0.0823,0.503,0.503,0,0,0,0,0.516,0,0,0.102
65,80,0.25,0.601,0.601,0,0,0,0,0.617,0,0,0.496
65,80,0.443,0.657,0.657,0,0,0,0,0.787,0,0,0.0853
65,80,0.471,0.475,0.475,0,0,0,0,0.806,0,0,0.642
68,78,0.484,0.322,0.322,0,0,0.298,0.15,0.806,0,0.0893,0.118
68,78,0.471,0.336,0.336,0,0,0,0.667,0.806,0,0.681,0.311
68,78,0.453,0.35,0.35,0,0,0,0,0.824,0,0.332,0.242
68,78,0.44,0.336,0.336,0,0,0,0,0.843,0,0,0.124
68,78,0.307,0.392,0.392,0,0,0,0,0.717,0,0,0
68,78,0.179,0.433,0.433,0,0,0,0,0.585,0,0,0
68,78,0.186,0.447,0.447,0,0,0,0,0.597,0,0,0.128
68,78,0.21,0.545,0.545,0.217,0,0,0,0.61,0,0,0.214
68,78,0.694,0.741,0.741,1,0,0,0,0.974,0,0,0
68,78,0.899,0.881,0.881,0.333,0,0,0,0.993,0,0,0.0428
68,78,1,0.937,0.937,0,0,0,0,0.937,0,0,0.0857
68,78,0.902,0.993,0.993,0,0,0,0,0.88,0,0,0.171
68,78,0.481,0.965,0.965,0,0,0,0,0.717,0,0,0.19
68,78,0.0489,0.825,0.825,0,0,0,0,0.465,0,0,0.0857
68,78,0.0489,0.699,0.699,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.559,0.559,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.517,0.517,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.517,0.517,0,0,0,0,0.465,0,0,0
71,76,0.0489,0.503,0.503,0,0,0,0,0.465,0,0,0
71,76,0.0489,0.461,0.461,0,0,0,0,0.465,0,0,0
65,80,0.0823,0.503,0.503,0,0,0,0,0.516,0,0,0.425
65,80,0.25,0.601,0.601,0,0,0,0,0.617,0,0,0.179
65,80,0.312,0.657,0.657,0,0,0,0,0.68,0,0,0
65,80,0.19,0.475,0.475,0.467,0,0,0,0.579,0,0,0.0857
68,78,0.339,0.322,0.322,0.3,0,0,0,0.692,0,0,0.214
68,78,0.19,0.336,0.336,0,0,0,0,0.579,0,0,0.214
68,78,0.184,0.35,0.35,0,0,0,0,0.585,0,0,0.257
68,78,0.179,0.336,0.336,0,0,0,0,0.591,0,0,0.0428
68,78,0.0489,0.392,0.392,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.433,0.433,0,0,0,0,0.465,0,0,0.0428
68,78,0.186,0.447,0.447,0,0,0,0,0.597,0,0,0.0857
68,78,0.21,0.545,0.545,0,0,0,0,0.61,0,0,0
68,78,0.264,0.741,0.741,0.717,0,0,0,0.635,0,0,0
68,78,0.616,0.881,0.881,1,0,0,0,0.817,0,0,0.0857
68,78,0.683,0.937,0.937,0.867,0,0,0,0.78,0,0,0.315
68,78,0.902,0.993,0.993,0,0,0,0,0.88,0,0,0.243
68,78,0.697,0.965,0.965,0,0,0,0,0.843,0,0,0.0702
68,78,0.416,0.825,0.825,0,0,0,0,0.655,0,0,0.385
68,78,0.18,0.699,0.699,0,0,0,0,0.605,0,0,0.0857
68,78,0.0978,0.559,0.559,0,0,0,0,0.592,0,0,0
68,78,0.0489,0.517,0.517,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.517,0.517,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.503,0.503,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.461,0.461,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.503,0.503,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.601,0.601,0,0,0,0,0.465,0,0,0
68,78,0.18,0.657,0.657,0,0,0.617,0.15,0.572,0,0.47,0
68,78,0.19,0.475,0.475,0.217,0,0,0.667,0.579,0,0.119,0
68,78,0.339,0.322,0.322,1,0,0,0,0.692,0,0,0.0622
68,78,0.33,0.336,0.336,0.0667,0.667,0,0,0.692,0.599,0,0.171
68,78,0.318,0.35,0.35,0,0.133,0,0,0.705,0.0968,0,0.171
68,78,0.179,0.336,0.336,0,0,0,0,0.591,0,0,0.0428
68,78,0.178,0.392,0.392,0,0,0,0,0.591,0,0,0
68,78,0.179,0.433,0.433,0,0,0,0,0.585,0,0,0.128
68,78,0.461,0.447,0.447,0.217,0,0,0,0.862,0,0,0.316
68,78,0.533,0.545,0.545,0.3,0,0,0,0.899,0,0,0
68,78,0.694,0.741,0.741,0,0,0,0,0.974,0,0,0.128
68,78,0.899,0.881,0.881,0,0,0,0,0.993,0,0,0.241
68,78,1,0.937,0.937,0,0,0,0,0.937,0,0,0.595
68,78,0.902,0.993,0.993,0,0,0,0,0.88,0,0,0.125
68,78,0.697,0.965,0.965,0,0,0,0,0.843,0,0,0.171
68,78,0.416,0.825,0.825,0,0,0,0,0.655,0,0,0
68,78,0.115,0.699,0.699,0,0,0,0,0.535,0,0,0.214
68,78,0.0734,0.559,0.559,0,0,0,0,0.529,0,0,0.171
68,78,0.0571,0.517,0.517,0,0,0,0,0.516,0,0,0
68,78,0.0489,0.517,0.517,0,0,0,0,0.51,0,0,0
68,78,0.0489,0.503,0.503,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.461,0.461,0,0,0,0,0.465,0,0,0.0857
68,78,0.0489,0.503,0.503,0,0,0,0,0.465,0,0,0.171
68,78,0.0489,0.601,0.601,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.657,0.657,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.475,0.475,0,0,0,0,0.465,0,0,0
68,78,0.194,0.322,0.322,0,0,0,0,0.579,0,0,0.15
68,78,0.19,0.336,0.336,0,0,0,0,0.579,0,0,0.0951
68,78,0.184,0.35,0.35,0,0,0,0,0.585,0,0,0.15
68,78,0.309,0.336,0.336,0,0,0.915,0,0.717,0,0.173,0.229
68,78,0.436,0.392,0.392,0,0,0,0.267,0.843,0,0.593,0.407
68,78,0.309,0.433,0.433,0,0,0,0,0.705,0,0.448,0.554
68,78,0.323,0.447,0.447,0,0,0,0,0.73,0,0.534,0.148
68,78,0.372,0.545,0.545,0.517,0,0,0,0.755,0,0,0.229
68,78,0.264,0.741,0.741,0,0,0,0,0.635,0,0,0.0428
68,78,0.332,0.881,0.881,0,0,0,0,0.641,0,0,0.257
68,78,0.366,0.937,0.937,0,0,0,0,0.622,0,0,0.0428
68,78,0.0489,0.993,0.993,0,0,0,0,0.465,0,0,0.0428
68,78,0.265,0.965,0.965,0,0,0,0,0.591,0,0,0
68,78,0.416,0.825,0.825,0,0,0,0,0.655,0,0,0
68,78,0.115,0.699,0.699,0,0,0,0,0.535,0,0,0.306
68,78,0.0734,0.559,0.559,0,0,0,0,0.529,0,0,0.0791
68,78,0.0489,0.517,0.517,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.517,0.517,0,0,0,0,0.465,0,0,0
71,76,0.0489,0.503,0.503,0,0,0,0,0.465,0,0,0
71,76,0.0489,0.461,0.461,0,0,0,0,0.465,0,0,0
65,80,0.0489,0.503,0.503,0,0,0,0,0.465,0,0,0
65,80,0.149,0.601,0.601,0,0,0,0,0.541,0,0,0
65,80,0.18,0.657,0.657,0,0,0,0,0.572,0,0,0.0472
65,80,0.19,0.475,0.475,0,0,0,0,0.579,0,0,0.098
68,78,0.339,0.322,0.322,0,0,0,0,0.692,0,0,0.119
68,78,0.19,0.336,0.336,0,0,0,0,0.579,0,0,0.16
68,78,0.0489,0.35,0.35,0,0,0,0,0.465,0,0,0.3
68,78,0.0489,0.336,0.336,0,0,0,0,0.465,0,0,0.257
68,78,0.0489,0.392,0.392,0,0,0,0,0.465,0,0,0.343
68,78,0.179,0.433,0.433,0,0,0,0,0.585,0,0,0.0857
68,78,0.186,0.447,0.447,0,0,0,0,0.597,0,0,0
68,78,0.21,0.545,0.545,0,0,0,0,0.61,0,0,0
68,78,0.479,0.741,0.741,0,0,0,0,0.805,0,0,0
68,78,0.616,0.881,0.881,0,0,0,0,0.817,0,0,0.0857
68,78,0.683,0.937,0.937,0,0,0,0,0.78,0,0,0.0428
68,78,0.902,0.993,0.993,0,0,0,0,0.88,0,0,0.128
68,78,0.697,0.965,0.965,0,0,0,0,0.843,0,0,0.213
68,78,0.416,0.825,0.825,0,0,0,0,0.655,0,0,0.0428
68,78,0.115,0.699,0.699,0,0,0,0,0.535,0,0,0.128
68,78,0.0489,0.559,0.559,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.517,0.517,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.517,0.517,0,0,0,0,0.465,0,0,0.0428
71,76,0.0489,0.503,0.503,0,0,0,0,0.504,0,0,0
71,76,0.0507,0.461,0.461,0,0,0,0,0.51,0,0,0.148
65,80,0.0823,0.503,0.503,0.517,0,0,0,0.516,0,0,0
65,80,0.0489,0.601,0.601,0,0,0,0,0.465,0,0,0.171
65,80,0.18,0.657,0.657,0,0,0,0,0.572,0,0,0.441
65,80,0.33,0.475,0.475,0,0,0,0,0.692,0,0,0.368
68,78,0.194,0.322,0.322,0,0,0,0,0.579,0,0,0.211
68,78,0.33,0.336,0.336,0,0,0,0,0.692,0,0,0.131
68,78,0.184,0.35,0.35,0.25,0,0,0,0.585,0,0,0
68,78,0.179,0.336,0.336,0,0,0,0,0.591,0,0,0.171
68,78,0.178,0.392,0.392,0,0,0,0,0.591,0,0,0.0857
68,78,0.179,0.433,0.433,0,0,0,0,0.585,0,0,0.0857
68,78,0.186,0.447,0.447,0,0.8,0,0,0.597,0.513,0,0
68,78,0.372,0.545,0.545,0,0,0,0,0.755,0,0,0.343
68,78,0.694,0.741,0.741,0,0,0,0,0.974,0,0,0.214
68,78,0.899,0.881,0.881,0,0,0,0,0.993,0,0,0.275
68,78,1,0.937,0.937,0,0,0,0,0.937,0,0,0.217
68,78,0.617,0.993,0.993,0,0,0,0,0.742,0,0,0
68,78,0.481,0.965,0.965,0,0,0,0,0.717,0,0,0
68,78,0.232,0.825,0.825,0,0,0,0,0.56,0,0,0.0428
68,78,0.0489,0.699,0.699,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.559,0.559,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.517,0.517,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.517,0.517,0,0,0,0,0.465,0,0,0
71,76,0.0489,0.503,0.503,0,0,0,0,0.465,0,0,0
71,76,0.0489,0.461,0.461,0,0,0,0,0.465,0,0,0
65,80,0.0823,0.503,0.503,0,0,0,0,0.516,0,0,0
65,80,0.25,0.601,0.601,0,0.417,0.298,0.15,0.617,0.473,0.143,0.2
65,80,0.312,0.657,0.657,0.517,0.8,0,0.933,0.68,0.559,0,0.0505
65,80,0.33,0.475,0.475,0,0.65,0,0,0.692,0.676,0,0.0428
68,78,0.194,0.322,0.322,0,0,0,0,0.579,0.457,0,0.128
68,78,0.19,0.336,0.336,0,0,0,0,0.579,0,0,0.257
68,78,0.184,0.35,0.35,0,0,0,0,0.585,0,0,0.128
68,78,0.179,0.336,0.336,0,0.667,0,0,0.591,0.753,0,0.0428
68,78,0.178,0.392,0.392,0,0.133,0,0,0.591,0,0,0.0428
68,78,0.179,0.433,0.433,0,0,0,0,0.585,0,0,0.128
68,78,0.0489,0.447,0.447,0,0,0,0,0.465,0,0,0.514
68,78,0.0489,0.545,0.545,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.741,0.741,0.767,0,0,0,0.465,0,0,0
68,78,0.332,0.881,0.881,0,0,0,0,0.641,0,0,0
68,78,0.366,0.937,0.937,0,0,0,0,0.622,0,0,0
68,78,0.617,0.993,0.993,0,0,0,0,0.742,0,0,0.0857
68,78,0.265,0.965,0.965,0,0,0,0,0.591,0,0,0.171
68,78,0.232,0.825,0.825,0,0,0,0,0.56,0,0,0.0651
68,78,0.0489,0.699,0.699,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.563,0.563,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.521,0.521,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.521,0.521,0,0,0,0,0.465,0,0,0
71,76,0.0489,0.507,0.507,0,0,0,0,0.465,0,0,0
71,76,0.0489,0.465,0.465,0,0,0,0,0.465,0,0,0
65,80,0.0819,0.507,0.507,0,0,0,0,0.518,0,0,0.101
65,80,0.0489,0.606,0.606,0,0,0,0,0.465,0,0,0.11
65,80,0.179,0.662,0.662,0,0,0,0,0.574,0,0,0.131
65,80,0.187,0.479,0.479,0,0,0,0,0.581,0,0,0.275
68,78,0.191,0.324,0.324,0,0,0,0,0.581,0,0,0.275
68,78,0.187,0.338,0.338,0,0,0,0,0.581,0,0,0.162
68,78,0.312,0.352,0.352,0.217,0,0,0,0.709,0,0,0.13
68,78,0.304,0.338,0.338,1,0,0,0,0.721,0,0,0.138
68,78,0.175,0.394,0.394,0.05,0,0,0,0.593,0,0,0
